rank,Name,team_id,country,score,events
68,FAUST,550,Germany,166.39,20
69,Sigma,4952,China,163.376,16
70,Capture the Swag,13688,Australia,163.241,25
71,HackerDom,552,Russian Federation,158.413,5
72,Fourchette Bombe,1833,Switzerland,155.987,28
73,tomcr00se,5162,United States,155.432,8
74,Alternatives,804,"Korea, Republic of",155.372,5
75,"""monads""",13458,idk,155.286,15
76,saarsec,15337,Germany,153.822,7
77,gn00bz,302,idk,151.782,10
78,******,12592,China,149.122,11
79,WE_0WN_Y0U,1964,Austria,147.298,11
80,c00kies@venice,1752,Italy,145.818,7
81,0xffa,8306,idk,144.352,2
82,PiggyBird,3184,Viet Nam,138.736,20
83,Whitehatters Academy,9801,United Kingdom,137.695,18
84,oo at xx,14355,"Taiwan, Republic of China",135.415,9
85,NYUSEC,439,United States,134.882,22
86,ROIS,6476,China,134.059,4
87,Amber Chamber,13705,Poland,132.05,13
88,Mammon Machine,18383,United States,128.932,12
89,FlappyPig,12692,idk,128.813,9
90,Hexpresso,4434,France,127.809,30
91,Knightsec,2500,United States,126.37,16
92,Spiderz,3818,Morocco,126.141,15
93,ufologists,469,Russian Federation,125.659,23
94,fuzzi3,9816,Japan,124.773,3
95,Lab RATs,10176,United States,124.377,4
96,SECCON CTF,11918,Japan,120.0,0
97,BostonKeyParty,3600,United States,120.0,0
98,rentjong,6491,Indonesia,117.387,19
99,SiBears,557,Russian Federation,116.952,16
100,du1iqvw,8760,idk,116.646,12
101,Honeypot,405,Russian Federation,116.551,22
102,Cykorkinesis,19355,"Korea, Republic of",115.873,2
103,cyberkastike,5354,United States,112.817,15
104,All4Hacks,17303,Poland,112.509,13
105,noraneco,12750,Japan,111.926,38
106,Marauders,3641,United States,110.748,1
107,PeterPEN,566,Russian Federation,109.978,21
108,STT,34619,Portugal,108.568,15
109,SegFault,3944,India,108.062,24
110,b01lers,11464,United States,105.471,21
111,K17,17058,Australia,105.165,9
112,ISITDTU,8241,Viet Nam,104.639,30
113,Hardc0de,3335,Russian Federation,104.139,9
114,ascii overflow,15360,United States,104.088,19
115,GeeksSpeak,13718,"Iran, Islamic Republic of",103.866,18
116,6l0ry,1429,"Taiwan, Republic of China",103.243,24
117,Trend Micro,16963,Japan,100.0,0
118,Lights Out,7931,Russian Federation,99.985,10
119,negainoido,10934,Japan,99.337,11
120,Bono_iPad,12794,Belgium,96.377,22
121,Securimag,900,France,95.306,12
122,No Internet Access,8096,India,94.324,18
123,TheGoonies,10288,idk,93.065,17
124,m1z0r3,7694,Japan,92.9,11
125,Delusions of Grandeur,446,United States,92.795,13
126,Guardian,3323,"Korea, Republic of",92.541,8
127,vulscryptos,16558,Japan,91.671,5
128,[censored],558,Russian Federation,91.643,15
129,LSE,757,France,89.086,12
130,Ad Victoriam,10280,idk,87.12,9
131,Bits For Everyone,2511,United States,86.086,11
132,DebugTeam,6924,Poland,85.335,16
133,Insight-labs,17334,idk,83.613,9
134,meumeu,13699,idk,82.972,5
135,Robot Mafia,292,idk,81.097,8
136,Dystopian Narwhals,10339,Singapore,80.703,15
137,c21h30o2,16864,Russian Federation,80.539,18
138,UCCU,9971,"Taiwan, Republic of China",80.397,15
139,nuitduhack,8186,France,80.0,0
140,CSAW CTF Organizers,2488,United States,80.0,0
141,r00tiniers,10365,Germany,79.429,7
142,ChocolateMakers,603,Italy,78.711,13
143,CInsects,4051,Germany,78.583,6
144,Bitnuts,9147,idk,78.087,16
145,0x90r00t,16700,France,77.374,15
146,efiens,14322,Viet Nam,77.075,19
147,BU,13710,United Kingdom,76.495,13
148,0x51da,17312,Viet Nam,76.277,11
149,SDSLabs,2480,India,76.149,13
150,ENOFLAG,1438,Germany,75.351,5
151,Dawn,5386,China,75.071,6
152,LosFuzzys,8323,Austria,73.994,10
153,WCSC,315,United States,73.681,12
154,CSI,11930,Indonesia,73.168,17
155,AFiniteNumberOfMonkeys,3139,United Kingdom,72.989,12
156,First Order,21676,idk,71.905,1
157,mau5,5135,Mongolia,71.8,31
158,WeAreScientists,2010,Austria,71.685,10
159,bi0s,662,India,71.003,14
160,omakase,7630,Japan,70.993,20
161,sherl0ck,11514,India,70.433,12
162,BTeam,16789,Viet Nam,70.0,0
163,Lilac,15163,China,69.803,13
164,DTUHAX,13719,Denmark,69.375,19
165,uiuctf,5351,idk,68.297,5
166,OpenToAll,9135,idk,68.104,10
167,amn3s1a,8210,Spain,67.963,16
168,Cykor+2,15725,idk,67.323,1
169,Magic Hat,1398,Russian Federation,66.74,19
170,SIGINT,6473,United States,66.234,11
171,cctt,14449,Japan,66.017,8
172,an empty fridge,13463,Poland,64.558,18
173,[Redacted],12095,idk,64.345,6
174,CTF-infinit,2754,Japan,64.293,22
175,Wizards of [N|R]?ops,13698,idk,64.061,1
176,CISSP Groupies,314,Canada,63.847,5
177,Ministry_Of_Silly_Hacks,15353,idk,61.065,9
178,vulnhub-ctf,10276,idk,60.716,18
179,Kernel Space Invaders,13707,Germany,60.695,6
180,天枢,14393,China,60.499,7
181,PLUS,1679,"Korea, Republic of",60.269,8
182,TOEFL Beginner,12137,idk,60.0,1
183,Koibasta,496,Russian Federation,59.572,8
184,Play4Fun,17319,United States,59.096,9
185,Routards,283,idk,58.421,1
186,Never Stop Exploiting,13575,China,57.567,14
187,Singularity,1425,Russian Federation,57.463,9
188,PhoenixForce,17453,United States,57.435,9
189,AcaiBerry,13456,idk,57.335,1
190,peanuts,3598,France,56.993,12
191,I,17329,idk,56.719,10
192,SoloPlaying,14318,idk,56.385,2
193,vand,359,United States,56.349,3
194,1up,11598,Mongolia,56.283,27
195,opentosome,18394,idk,56.19,12
196,ByteBandits,13691,India,56.175,20
197,ACME Pharmaceuticals,1020,idk,55.057,3
198,RandomsCTFTeam,17042,United States,54.854,7
199,WhatTheBird,16703,idk,54.812,1
200,HackCat,12190,"Korea, Republic of",54.747,16
201,Blunt Instrument,16704,idk,54.617,1
202,Vegan Zombies,4926,United States,54.38,7
203,okudo3,6999,Japan,54.232,25
204,Destructive Voice,7527,Russian Federation,54.173,5
205,SwissMadeSecurity,15554,Switzerland,54.015,9
206,Avidya,19215,United Kingdom,53.34,12
207,1338-offbyone,793,Germany,51.667,19
208,DuRaRaRa!!,14394,idk,51.497,4
209,Zenk-Security,545,France,50.999,6
210,RooterX,1434,Russian Federation,50.783,14
211,Epic Leet Team,9061,Brazil,50.714,20
212,CCSIR.org,9831,Romania,50.0,0
213,xSTF,15341,Portugal,49.844,17
214,G04tzZZ,8890,idk,49.543,17
215,HackXore,19216,Morocco,49.543,11
216,TenDollar,17057,"Korea, Republic of",49.189,15
217,M.I.S.T.,6796,Germany,49.044,5
218,RPISEC2,8667,United States,48.986,2
219,wasamusume,3655,Japan,48.391,12
220,ALLES!,18419,Germany,48.301,12
221,Church of 0x41414141,9865,Poland,48.289,16
222,EpicTeam,4818,Russian Federation,47.938,19
223,backzogtum,6544,Germany,47.807,6
224,vubar,1353,Netherlands,47.367,6
225,NULLify,573,United States,47.01,20
226,Brutewoorse,8297,Germany,46.876,13
227,Rule110,6969,Norway,46.695,7
228,Hackademics,559,Germany,46.608,9
229,CureSecure,2676,Japan,46.543,9
230,Noobs4Win,1413,Russian Federation,45.838,8
231,atx2600,15170,United States,45.725,9
232,th3jackers,10498,Algeria,45.581,16
233,Hello World,16705,idk,45.057,4
234,_try,17631,Egypt,44.88,13
235,0x1337,6724,Tunisia,43.941,12
236,TKOX,16831,Viet Nam,43.912,13
237,doraem0n5566,14709,idk,43.876,14
238,SomeRandomName,4695,idk,43.27,8
239,Invulnerable,17336,Russian Federation,42.757,14
240,jandys tv,13558,Israel,42.605,2
241,¯\__(ツ)__/¯,17731,Indonesia,42.557,10
242,MeePwn,3340,Viet Nam,42.538,4
243,YOKARO-MON,2353,Japan,41.746,7
244,swehack,11925,Sweden,41.503,8
245,Insanity,812,Spain,41.457,17
246,YingyeoMan,19882,"Korea, Republic of",41.301,3
247,VXRL,326,Hong Kong,41.007,7
248,RingZer0 Team,7550,idk,40.984,6
249,Cyclopropenylidene,9882,Germany,40.881,5
250,phieulang1993,16542,Viet Nam,40.85,6
251,NUSGreyhats,16740,Singapore,40.669,8
252,mage,5536,Japan,40.432,14
253,abiusx,9843,idk,40.153,1
254,PKTeam,14354,Spain,39.953,13
255,KaSec,17328,idk,39.795,2
256,Toshiko Sato,16706,idk,39.53,1
257,RTFM,16856,Brazil,39.389,10
258,tuat_mcc,8795,Japan,39.316,5
259,rm -rf [enter],5185,Viet Nam,39.31,23
260,Nabla,19118,Romania,38.951,7
261,Hackgyver,3820,France,38.94,11
262,Shadow Cats,4710,United States,38.876,9
263,KmaSecurity,5102,Viet Nam,38.804,14
264,dqi,15081,Netherlands,38.676,17
265,Free The Mallocs,9879,idk,38.613,9
266,psuje,8507,Poland,38.564,14
267,morganFr33man,13728,idk,38.553,14
268,Retired - Fast Affine Projection,16845,Indonesia,38.292,10
269,BambooFox_DSNS,18384,idk,38.155,2
270,s0meAlliedPyrates,15715,idk,38.094,8
271,forx,17325,"Taiwan, Republic of China",37.626,5
272,OPT,8381,China,37.423,21
273,SecuritySignal,19881,idk,37.348,1
274,JohnDoe,8115,Ukraine,37.136,10
275,PPP3,613,idk,37.086,2
276,defragmented.brains,325,idk,37.074,4
277,pony7,20769,France,36.875,4
278,Hopjesvla,5655,Netherlands,36.836,18
279,vuls,7640,Japan,36.742,8
280,l4w.io,17709,Viet Nam,36.648,2
281,IPFactory,11420,Japan,36.569,10
282,PPP1,607,idk,36.544,1
283,team enu,4894,Japan,36.01,2
284,Glimpses of Grandeur,5107,United States,35.701,4
285,nop-or,10279,idk,35.594,1
286,Undocumented,18425,idk,35.55,11
287,IngloriousMonkeys,1832,Austria,35.469,5
288,shinh,9873,idk,35.349,2
289,fapsec,3588,France,35.328,3
290,d4rwinb0ts,8736,United States,35.263,10
291,EpsilonDelta,3050,Japan,35.201,2
292,vimvaders,16698,Italy,35.123,14
293,SHARK,13680,China,34.988,11
294,ECX Inc.,3602,United States,34.674,12
295,snake,8786,idk,34.589,5
296,Charo,11991,Japan,34.344,8
297,SUCSS,10372,idk,34.305,9
298,Wiremask,10296,France,34.218,10
299,0xFA,1333,China,34.207,6
300,Freed0m,14396,idk,34.132,4
301,REKCAH,9898,"Korea, Republic of",33.82,9
302,sec0d,1787,France,33.784,8
303,wizard of skn,16714,Thailand,33.521,9
304,loco,7047,idk,33.506,5
305,CCSF_HACKERS,5631,United States,33.336,11
306,MV9rwGOf08,3170,idk,33.226,4
307,TwoSixNine,295,United States,33.089,3
308,pwnspiracy,19800,Morocco,33.029,9
309,TSG,16088,Japan,32.633,5
310,pwn.ro,11502,Romania,32.612,5
311,katagaitai,1957,Japan,32.288,3
312,REU,7814,Ukraine,32.284,17
313,BigGasWarship,10285,United States,32.219,5
314,El Turco,18428,idk,31.789,7
315,CAFEBABE,11043,Japan,31.735,14
316,sunplace,19883,idk,31.63,1
317,CERT-IS,378,idk,31.594,5
318,SteinsGate,21677,India,31.508,1
319,Nol3ptr,2524,United States,31.357,11
320,CSG,333,United States,30.918,7
321,TyrannoKing,13613,"Korea, Republic of",30.663,4
322,dephault,17685,idk,30.261,4
323,ids-team,8964,Japan,30.168,6
324,Hertz,16655,idk,30.091,8
325,Mr.Takeda,13559,Japan,30.08,2
326,jmp-esp,13497,idk,29.611,3
327,ångstromCTF Organizers,15734,United States,29.576,3
328,hst.tw,8809,"Taiwan, Republic of China",29.347,7
329,Haxation without Representation,13700,idk,29.327,1
330,Paravozik,7535,idk,29.294,2
331,BS Labs,5360,idk,29.175,2
332,KKBOX,9904,"Taiwan, Republic of China",29.07,12
333,keva,2980,Russian Federation,29.011,6
334,LeaveRet,962,"Korea, Republic of",29.003,12
335,.elite,7791,Netherlands,28.967,7
336,superflip,2600,Japan,28.841,3
337,disekt,308,United States,28.835,3
338,InSecurity,11869,France,28.832,5
339,SGFk,10199,idk,28.786,12
340,CTF-BR,11922,Brazil,28.771,3
341,SFT,6964,Viet Nam,28.71,10
342,g0blin,15524,United Kingdom,28.464,8
343,RoadToRome,20247,idk,28.346,2
344,quanyang,17086,Singapore,28.012,11
345,TRex,4861,Russian Federation,27.968,6
346,Bottom of the Bottle,11761,Canada,27.918,17
347,DC21321,10265,Algeria,27.897,4
348,Cat-n-Fish,4428,Russian Federation,27.89,16
349,RainbowMagicPrincessFairies,12867,idk,27.867,3
350,Balsn,16978,"Taiwan, Republic of China",27.8,5
351,SkullSpace,4138,Canada,27.603,2
352,BioHazard,11592,Morocco,27.493,13
353,张君雅小盆宇,20552,idk,27.399,2
354,Execut3,14162,"Iran, Islamic Republic of",27.383,14
355,MagicSmoke,15541,idk,27.247,1
356,_yonghwi_,17068,idk,27.094,4
357,L,11724,China,27.058,7
358,BCS,6499,Viet Nam,27.043,10
359,lcmafia,5428,idk,26.892,13
360,jfhs,13726,idk,26.835,10
361,Animal.OhYeah,19086,Viet Nam,26.431,7
362,Hawks,8895,Poland,26.35,19
363,HTWG,11488,idk,26.339,4
364,herpderp,5285,idk,26.338,2
365,ckm,17340,"Taiwan, Republic of China",26.083,7
366,Slug Security,12631,United States,26.051,11
367,CodeRed,4004,"Korea, Republic of",26.05,1
368,Team Action Kaktus,6997,idk,26.008,9
369,The DHARMA Initiative,1501,Spain,26.005,25
370,CS-WAT,13549,Poland,25.976,12
371,Syclover,455,China,25.851,3
372,PENTATONIX,16707,idk,25.777,1
373,Nu1L,19208,China,25.618,3
374,Hocuspocus,21678,idk,25.563,1
375,暖小猫马戏团,14405,idk,25.407,3
376,Without Proper Instructions,5573,United States,25.352,5
377,2nit,17671,"Korea, Republic of",25.346,9
378,lol_lol,15728,idk,25.337,1
379,Null Space Labs,17375,idk,25.222,5
380,blah,503,idk,25.2,10
381,KaSecon,21205,idk,25.158,1
382,Vim Appreciation Society,5361,United States,24.934,2
383,mementomori,14715,idk,24.875,6
384,The Eh Team,11406,Canada,24.872,7
385,hack.ERS,4141,Netherlands,24.786,2
386,wha latecomers,15352,idk,24.492,1
387,TeamRedAce,3198,Netherlands,24.387,11
388,e2.8a.95,13749,idk,24.362,8
389,pr0v3rbs,4960,"Korea, Republic of",24.341,10
390,jandy'stv,16708,idk,24.105,1
391,HvsD,16709,idk,24.02,1
392,shiomoomin,14327,idk,23.89,9
393,Team Churches Chicken,16710,idk,23.87,1
394,ReallyNonamesFor,2540,Russian Federation,23.825,5
395,SAINTSEC,7914,China,23.766,6
396,Blue-Whale,5140,China,23.748,8
397,Yamagi.com,7612,Japan,23.735,16
398,Aquarium,975,Japan,23.704,3
399,SouthDePoisson,15542,idk,23.569,1
400,YingYeo,19801,idk,23.546,1
401,hugeh0ge,10831,idk,23.54,1
402,captchaflag,1329,United States,23.493,7
403,talent-A,20742,China,23.484,3
404,Follow the Sun,8383,Japan,23.415,7
405,Cutie Mark Crusaders,13493,United States,23.384,4
406,PENSIUN | DFCI | SUKSMA,17043,Indonesia,23.271,12
407,Hack4Food,20391,Germany,23.254,3
408,JayXon,14352,United States,23.248,5
409,mrx,11380,Japan,23.235,12
410,HeXA,3039,"Korea, Republic of",23.228,10
411,TomoriNao,21206,Japan,23.129,1
412,Yozakura,19057,Japan,23.115,6
413,uni????,21130,idk,22.844,1
414,Shark Fins,11749,United States,22.838,2
415,XOROR,3220,Russian Federation,22.797,7
416,PDKT,16919,Indonesia,22.618,10
417,Kroot,1336,idk,22.61,3
418,ked,10175,Russian Federation,22.562,3
419,batik,11519,Indonesia,22.542,15
420,Yozik,1445,Russian Federation,22.466,6
421,NIS,7893,Japan,22.334,22
422,int0x80,12149,idk,22.284,2
423,huihui,18389,idk,22.108,3
424,toxic,19085,idk,21.963,2
425,WildWolf,12582,China,21.47,4
426,Vorpal,5407,idk,21.453,2
427,Team31,12664,idk,21.299,7
428,Brizz,7934,Russian Federation,21.269,7
429,PraetorianGs,3136,United States,21.225,1
430,AdopteUnMec,9854,France,21.127,5
431,IGGGorg,12154,Japan,20.916,8
432,********,7698,Japan,20.898,7
433,HakiPwn,18387,idk,20.849,4
434,milliways,17064,idk,20.826,2
435,SysSeccon,21207,idk,20.812,1
436,WeAreBuyingCatsInBags,16134,idk,20.687,10
437,c0kada,15157,Japan,20.63,4
438,wight,12166,idk,20.503,7
439,heks,13768,Netherlands,20.459,6
440,Archive,5594,idk,20.388,3
441,Narwhal Revenge,15729,idk,20.313,1
442,ming,7104,idk,20.288,6
443,torikabuto,4191,idk,20.189,5
444,guns-and-roses,21679,idk,20.119,1
445,alpha,3454,idk,20.077,3
446,p03p0wn,794,Japan,20.068,12
447,xctf_forx,20551,idk,20.061,1
448,L3s,21633,idk,20.0,1
449,Nullcon,2498,India,20.0,0
450,ThunderClap,16125,Russian Federation,19.989,3
451,AsssassiNOPs,7408,idk,19.911,6
452,fixme,367,Switzerland,19.895,3
453,r00ts,17358,Morocco,19.891,3
454,xipigeons,9842,United States,19.786,5
455,PepperoniParty,16973,United States,19.767,8
456,despair,11944,idk,19.761,7
457,b0rk,16775,Netherlands,19.755,2
458,I Hate Teemo,15739,idk,19.681,2
459,Team Sportsball,16093,United States,19.678,5
460,bitbitbit,15549,idk,19.634,3
461,brucel33t,18435,Canada,19.555,8
462,Ten*48,20402,idk,19.437,2
463,LittleSmallBalls,19852,Poland,19.383,4
464,mochigoma,1958,Japan,19.305,8
465,Kernel Sanders,397,United States,19.261,7
466,D4rKL1ght,12904,Egypt,19.161,3
467,avenger,15607,idk,19.131,3
468,iridescent,15481,idk,18.971,10
469,madhaxers,9856,idk,18.924,3
470,anemone,18386,China,18.887,1
471,Use After Chicken,16711,idk,18.775,1
472,bicycle_overdrive,20907,Russian Federation,18.751,4
473,SigSegV,723,India,18.732,5
474,aegis,1313,"Korea, Republic of",18.659,6
475,Pwnffman,11363,"Taiwan, Republic of China",18.568,2
476,chuck14,8933,idk,18.446,13
477,SectorC,16713,Netherlands,18.411,2
478,TESTTEAMPLEASEIGNORE,4062,idk,18.401,9
479,the mongols,14391,idk,18.356,1
480,WizardsOfDos,561,Germany,18.323,5
481,Sherlock,15741,idk,18.279,4
482,captaindildo,15356,idk,18.258,2
483,Toxic Bandits,7981,France,18.252,9
484,metjam,14898,idk,18.215,8
485,Grollicus,3439,idk,18.063,6
486,Noobs1337,11601,Indonesia,18.051,15
487,Come to Try Fortune,19230,"Taiwan, Republic of China",18.021,7
488,g4mm4,14724,idk,17.89,3
489,Owl,9889,idk,17.739,12
490,fluorescence,17066,idk,17.734,3
491,Eaters,10502,idk,17.625,9
492,S.A,8215,Mongolia,17.622,13
493,2333,18752,idk,17.524,2
494,alfalfa,19884,idk,17.5,1
495,1337,7172,idk,17.462,1
497,ByteShredders,20910,Netherlands,17.357,3
498,pwndevils,14321,United States,17.347,4
499,dickbutt,8984,idk,17.329,1
500,DokuDempa,8962,Japan,17.243,4
501,xil.se,21671,Sweden,17.238,1
502,Alpackers,15779,United States,17.193,5
503,REDACTED,11010,idk,17.162,2
504,Northwest Beer Drinkers,18388,idk,17.131,1
505,TheJiSk,10132,Spain,17.121,10
506,Paranoid Androids,5506,idk,17.117,3
507,KernelPanic,8192,Russian Federation,17.061,13
508,Evil Geniuses,12414,idk,17.017,9
509,InfoSecIITR,16691,India,16.977,2
510,mushdoom,12847,France,16.973,2
511,ping,7863,Norfolk Island,16.96,2
512,redoctober,19807,idk,16.947,3
513,#freethegeese,18448,idk,16.823,4
514,UscherbGuild,7531,Russian Federation,16.765,2
515,heujeupteam,16847,idk,16.743,1
516,objEEdump,16979,United States,16.733,8
517,vnsec,21680,idk,16.706,1
518,qqq,3619,idk,16.688,6
519,synack,7757,idk,16.67,4
520,gooligans,13476,Canada,16.658,14
521,Curiosity,8751,Russian Federation,16.607,8
522,Certified Edible Dinosaurs,14675,Netherlands,16.56,6
523,TeamEnu,21208,idk,16.551,1
524,M57,15342,United States,16.534,7
525,Dam flud la dusmani,11524,Romania,16.358,5
526,$7UNF15K,3008,Netherlands,16.308,9
527,Aldang,20830,idk,16.263,1
528,SIGIT,18390,idk,16.16,1
529,The Expendables,13704,idk,16.073,1
530,balicasag,8936,idk,16.069,3
531,ezio3593,7401,idk,15.997,9
532,FluxRookies,2992,Germany,15.995,2
533,12358,11888,idk,15.989,9
534,shtarkraft,19096,idk,15.9,3
535,Q.E.D.,12135,China,15.853,2
536,Mogul,2601,Mongolia,15.843,4
537,security_anthem,21209,idk,15.819,1
538,shioshiota,21210,idk,15.743,1
539,z_kro,21211,idk,15.708,1
540,InKryptz,1577,India,15.685,2
541,jupiler,14901,idk,15.649,2
542,GyaRaDos,18391,idk,15.627,1
543,XVHHV,8741,Mongolia,15.525,12
544,omw2syg,12907,Ukraine,15.515,8
545,VTCSec,649,idk,15.406,2
546,BreakPoint,20531,Turkey,15.376,3
547,CSC_RO,18465,idk,15.374,2
548,Zzzzz,10152,Poland,15.323,5
549,overflowsec,9819,United States,15.307,12
550,CL45H,19885,idk,15.24,1
551,PolyHack,4166,Canada,15.095,9
552,西二旗工地,20532,China,15.078,2
553,Xilef,16219,idk,15.0,1
554,GinVlad,7418,idk,14.988,10
555,Little Small Balls,17355,idk,14.952,2
556,BUILDS,1688,United States,14.926,5
557,Spartan Security,5455,United States,14.836,5
558,0x000505AD,17335,Hong Kong,14.83,2
559,atx,12714,idk,14.82,3
560,GCN-31337,5382,idk,14.817,2
561,castoconiglio,16854,Italy,14.679,2
562,bl4de,12769,Poland,14.677,11
563,Praetorian,15745,idk,14.67,3
564,Trans-Neptunian Panic Zone,21681,idk,14.652,1
565,TitsRNice,21682,idk,14.607,1
566,d4nny,13239,India,14.574,1
567,DATATECH,15663,Tunisia,14.572,6
568,jibashiri,15174,Japan,14.566,4
569,R0-Crew,7872,idk,14.484,7
570,Pwnladin,6507,Thailand,14.467,6
571,indo8,7613,Japan,14.458,3
572,UNDEFINED BEHAVIOUR,10301,idk,14.416,1
573,parfait,18403,idk,14.415,2
574,Come To Fight,16118,Germany,14.414,3
575,Maldives,16562,idk,14.41,1
576,wallcenter,14392,idk,14.387,1
577,JCS,20903,Russian Federation,14.364,3
578,UOSec,10318,United States,14.294,14
579,tinker^or^die,18392,idk,14.293,1
580,BlackVelt,7555,idk,14.246,10
581,S0l0B0Y,18439,idk,14.227,4
582,Like a Heron,12615,idk,14.123,2
583,PPP67,18393,idk,14.115,1
584,dangerpwn,17056,Australia,14.102,2
585,Über Hackin,16139,idk,14.05,1
586,soko,12179,idk,14.034,4
587,noname,1071,idk,14.018,8
588,Pic0wn,6514,France,14.008,2
589,taurus,17296,Japan,13.951,12
590,likeaheron,13459,idk,13.929,1
591,DC351,6727,Portugal,13.918,4
592,/dev/null,7103,idk,13.894,5
593,ATRG,17354,idk,13.894,3
594,Bad Subnet Mask,8943,idk,13.887,3
595,KSUCDC,18431,United States,13.877,3
596,PeakChaos,2529,United States,13.847,4
597,twotorulethemall,19363,idk,13.831,2
598,UCCS_CSC,18395,idk,13.808,1
599,IcePiratesv6,10002,idk,13.8,7
600,ZAP,7616,Japan,13.794,11
601,cMc_MGKing,9966,idk,13.762,2
602,Gr33nH4t,15730,idk,13.751,1
603,Ping Dynasty,16712,idk,13.729,1
604,r3b00+,4882,India,13.728,11
605,CyberTeam6,14062,United States,13.71,6
606,xmen,18423,idk,13.665,2
607,BadSector,11004,idk,13.64,9
608,TheUnsullied,15749,idk,13.63,4
609,Anomalous Materials,12781,United States,13.629,10
610,qbadgers,15357,idk,13.619,1
611,OssanHoihoi,12147,idk,13.611,2
612,p3r0z,20412,idk,13.58,2
613,f60,18400,United States,13.557,4
614,R&D,13741,idk,13.553,9
615,dragonsector,15358,idk,13.552,1
616,HackersWhoGrill,16997,idk,13.546,2
617,[pWn],10431,Turkey,13.542,5
618,g0tiu5a,16931,Japan,13.522,7
619,Ba Sing Sec,12919,United States,13.517,4
620,Ălisa,19802,idk,13.496,1
621,π,13810,idk,13.459,3
622,Cyber-1,12143,Japan,13.445,2
623,LeetZeppelin,15818,idk,13.38,9
624,Tactical Failures,18485,United States,13.363,4
625,koaidien,17395,Viet Nam,13.35,5
626,ArrBas,5471,United States,13.321,12
627,HJHSH,13672,"Korea, Republic of",13.314,19
628,f0xtr0t,15141,United States,13.295,4
629,ctpm,12138,idk,13.293,3
630,RGB,14362,Switzerland,13.29,1
631,skybullet,19120,"Taiwan, Republic of China",13.284,9
632,pixel,17010,idk,13.261,3
633,L1ght4Freedom,4939,idk,13.248,4
634,sXoul,19886,idk,13.219,1
635,H3,18396,idk,13.214,1
636,GoodFellas,19093,idk,13.21,5
637,Bl@ckWhite,19242,"Taiwan, Republic of China",13.154,6
638,protocolocon,13460,idk,13.144,1
639,NeOLux-C1Ph3r,13611,France,13.142,13
640,sphq,19803,idk,13.065,1
