rank,Name,team_id,country,score,events
105,TRX,46516,Italy,123.585,13
106,Nu1L,19208,China,123.225,11
107,NASA Rejects,34572,United States,120.992,22
108,BostonKeyParty,3600,United States,120.0,1
109,glua.team,27944,idk,119.786,22
110,TheGoonies,10288,idk,119.398,39
111,blue-lotus,1941,China,118.801,7
112,Beers4Flags,28324,France,118.281,52
113,NOPS,4056,France,116.195,10
114,ChalmersCTF,33781,Sweden,116.143,39
115,MV9rwGOf08,3170,idk,116.022,50
116,ISITDTU,8241,Viet Nam,115.339,59
117,MissileAutopilotEngineers,38100,idk,114.409,2
118,Vidar-Team,8211,China,112.802,16
119,Pandemic,26291,Spain,112.789,32
120,Invulnerable,17336,Russian Federation,111.444,23
121,******,12592,China,110.489,11
122,Hexpresso,4434,France,110.17,8
123,SECCON CTF,11918,Japan,110.0,2
124,Eindbazen,322,Netherlands,109.808,6
125,FlappyPig,12692,idk,109.566,9
126,Contagion,152691,United States,108.426,14
127,JohnDoe,8115,Ukraine,107.69,36
128,vanhelsing,10994,idk,107.65,41
129,CODEGATE,39352,"Korea, Republic of",106.1,2
130,duks,22358,Switzerland,105.754,10
131,PKTeam,14354,Spain,105.457,36
132,Fourchette Bombe,1833,Switzerland,105.32,22
133,EpicTeam,4818,Russian Federation,104.186,24
134,ROIS,6476,China,104.121,6
135,Corrupted Reflection,20904,Russian Federation,103.867,17
136,Test Icicles,34642,United States,103.455,15
137,P_TE,22304,France,103.228,27
138,PiggyBird,3184,Viet Nam,102.932,19
139,nuitduhack,8186,France,101.72,2
140,Cybernatural,34036,Germany,101.182,23
141,TeamCC,34942,Japan,100.96,51
142,[TechnoPandas],1946,Russian Federation,100.242,13
143,Sudo_root,16812,Algeria,99.411,43
144,CSAW CTF Organizers,2488,United States,99.22,2
145,Hayyim,43725,"Korea, Republic of",98.646,7
146,jinmo123,22056,"Korea, Republic of",97.507,24
147,baloom,37943,Israel,96.632,2
148,PDKT,16919,Indonesia,95.074,17
149,WizardsOfDos,561,Germany,94.65,19
150,Camelot,21185,Australia,94.262,43
151,Google CTF,23929,idk,93.98,2
152,hanto,20541,United States,92.517,31
153,9447,4854,Australia,91.83,6
154,OH-IOwned,45462,United States,91.554,7
155,Destructive Voice,7527,Russian Federation,90.076,9
156,0x34044,22039,India,89.396,34
157,InfoSecIITR,16691,India,89.237,29
158,FacePawn,31285,Russian Federation,89.023,15
159,BTeam,16789,Viet Nam,88.24,7
160,b1o0p,23279,China,88.085,1
161,hacking4danbi,39428,idk,88.064,2
162,DuRaRaRa!!,14394,idk,87.871,7
163,BambooFox,9871,"Taiwan, Republic of China",87.148,14
164,sw1ss,40222,Switzerland,86.74,27
165,GYG,33362,"Korea, Republic of",86.232,6
166,m1z0r3,7694,Japan,85.956,22
167,BalalaikaCr3w,3257,Russian Federation,85.822,9
168,pwnpeii,21300,India,85.749,20
169,Tencent,32578,China,85.74,2
170,$wag,46544,"Korea, Republic of",85.619,16
171,uiuctf,5351,idk,85.349,6
172,PwnaSonic,21256,Japan,84.806,44
173,ENOFLAG,1438,Germany,83.829,26
174,TSG,16088,Japan,83.474,9
175,0x00C0FFEE,32298,United Kingdom,82.766,12
176,b01lers,11464,United States,82.321,23
177,Nightst0rm,32719,Viet Nam,82.187,17
178,defragmented.brains,325,idk,80.743,10
179,Made In MIM,48557,Poland,80.361,4
180,DoubleSigma,31003,"Taiwan, Republic of China",80.36,10
181,CSI,11930,Indonesia,80.212,25
182,AsssassiNOPs,7408,idk,79.391,12
183,Old KAIST GoN,35622,"Korea, Republic of",78.867,2
184,noTeamName,25785,United States,78.774,34
185,HSG,33135,Viet Nam,77.996,22
186,GoN,1288,"Korea, Republic of",77.903,9
187,TeamRocketIst,27504,Portugal,77.745,23
188,EgFr33ks,42340,Egypt,77.274,10
189,AceBear,45755,Viet Nam,77.273,13
190,Top of the ROP,39691,idk,77.259,11
191,Hackademia,38238,United States,76.938,19
192,galhacktic trendsetters,27939,United States,76.461,12
193,DATDA,34010,United States,76.251,12
194,CLGT$Meepwn,47489,idk,76.059,2
195,NUSGreyhats,16740,Singapore,75.794,13
196,Trend Micro,16963,Japan,75.34,2
197,ascii overflow,15360,United States,75.328,14
198,SDSLabs,2480,India,74.627,3
199,DirtySocks,38122,Poland,74.53,13
200,Trinity,44997,China,74.078,17
201,0x000505AD,17335,Hong Kong,72.649,10
202,CCSIR.org,9831,Romania,72.5,2
203,T1pst4r,44027,idk,72.405,15
204,dqi,15081,Netherlands,72.096,12
205,Neg9,303,United States,71.488,10
206,LeaveCat-PLUS,47490,"Korea, Republic of",71.36,2
207,KoreanGang,38749,"Korea, Republic of",71.313,6
208,Cambridge2,32174,United Kingdom,70.709,16
209,TenDollar,17057,"Korea, Republic of",70.037,12
210,DATATECH,15663,Tunisia,69.899,11
211,Inshall'hack,44256,France,69.599,23
212,tmp,1337,Ukraine,68.483,17
213,HackThisSite,22295,idk,68.388,43
214,1up,11598,Mongolia,68.225,20
215,jackdaw,13597,India,68.057,21
216,0xBU,22064,United States,68.006,16
217,Honeypot,405,Russian Federation,67.791,32
218,CardiffComputingClub,31734,United Kingdom,66.458,9
219,amn3s1a,8210,Spain,66.355,15
220,VolgaCTF.org,27094,Russian Federation,66.2,3
221,[censored],558,Russian Federation,66.146,11
222,wasamusume,3655,Japan,66.038,17
223,Blue-Whale,5140,China,65.428,13
224,SpyDer,26389,India,65.153,13
225,SwissMadeSecurity,15554,Switzerland,64.886,14
226,Bugs_Bunny,24473,Tunisia,64.825,16
227,PLUS,1679,"Korea, Republic of",63.85,10
228,Infinite loop,44442,China,63.551,12
229,Security First,1708,"Korea, Republic of",63.543,23
230,M57,15342,United States,63.298,23
231,DangRanKeYi,43434,idk,63.126,4
232,UiO-CTF,39664,Norway,62.776,15
233,5BC,42318,Israel,62.578,4
234,InfoSect,43636,Australia,62.327,4
235,Magic Hat,1398,Russian Federation,62.222,14
236,Securimag,900,France,62.036,15
237,SYPER,2003,Argentina,61.801,8
238,Netcat.us,40156,United States,61.003,22
239,dcua-school,32602,Ukraine,60.982,5
240,chksum0,38751,Israel,60.609,3
241,Rdot.org,339,Russian Federation,60.573,5
242,du1iqvw,8760,idk,60.055,5
243,BreakPoint,20531,Turkey,60.026,22
244,negainoido,10934,Japan,59.966,10
245,b0tch_sec,22863,United States,59.956,28
246,FAUST,550,Germany,59.879,11
247,403 Forbidden,35737,idk,59.718,2
248,hackability,7085,"Korea, Republic of",59.218,11
249,r00timentary,32783,United States,58.834,7
250,AAA (,45193,idk,58.063,3
251,Scrypter,31353,India,58.056,34
252,Team Cryptis,64797,idk,57.537,30
253,Insanity,812,Spain,57.244,13
254,farmingsimulator2015,22586,"Korea, Democratic People's Republic of",56.929,32
255,ByteBandits,13691,India,56.884,15
256,Teamless,7895,Poland,56.811,1
257,1064CBread,5320,United States,56.537,5
258,lolcads,45691,Germany,56.438,3
259,El Turco,18428,idk,56.431,15
260,5 EXploiters,38869,United States,56.206,31
261,magnum,13274,idk,56.064,8
262,sampriti,40036,idk,56.057,9
263,Shadow Cats,4710,United States,55.786,27
264,Lilac,15163,China,55.773,22
265,D3siprox,20563,Morocco,55.454,35
266,_PRIME_,32187,France,54.999,24
267,CLGT,298,Viet Nam,54.86,3
268,Shadow Servants,20740,Russian Federation,54.81,6
269,cyberkastike,5354,United States,54.732,6
270,Via Vee,35739,Morocco,54.653,3
271,Shell Collecting Club,45676,United States,54.642,5
272,g33z,20752,Hong Kong,54.586,8
273,Shady Hats,21853,Poland,54.452,13
274,DC416,38523,Canada,54.451,14
275,CAT-Security,1298,"Korea, Republic of",54.351,10
276,alicio,34163,Russian Federation,54.178,27
277,bolgia4,36002,Canada,54.051,51
278,Hacker Ameer,32092,Philippines,53.963,42
279,Anti Horsey,35282,United States,53.883,7
280,BytesForEveryone,37987,United States,53.364,14
281,onotch,37849,Japan,53.294,29
282,DustDevils,40281,idk,53.142,12
283,H3X0R,22101,idk,52.822,32
284,T0X1C V4P0R,39885,Singapore,52.698,16
285,0xD13A,31765,Canada,52.54,13
286,Улаанбаатар,19064,Mongolia,52.364,29
287,FFF,3200,Viet Nam,52.152,5
288,Pic0wn,6514,France,51.975,2
289,UPTimSec,32598,Romania,51.819,19
290,天枢,14393,China,51.751,8
291,WCSC,315,United States,51.748,16
292,Kap0k,35749,China,51.598,11
293,SomeRandomName,4695,idk,51.57,7
294,DC21321,10265,Algeria,51.561,11
295,CH1ll,38101,Switzerland,51.509,17
296,ReUTD,11755,Viet Nam,51.38,22
297,null2root,35626,"Korea, Republic of",51.225,6
298,133713pwnies,26678,Netherlands,51.187,13
299,Bono_iPad,12794,Belgium,51.024,16
300,Delusions of Grandeur,446,United States,50.681,13
301,SSR_CTF_BU,29517,Brazil,50.554,4
302,vimvaders,16698,Italy,50.503,28
303,YoungPwnawans,39964,Croatia,50.204,22
304,adhoc,32255,idk,50.0,1
305,MCSC Staff,27503,United States,50.0,1
306,Carthage Cyber Arena,48873,Tunisia,50.0,1
307,FFF-PKYou,48189,idk,50.0,1
308,Square,46747,United States,50.0,1
309,SlashTmp,11685,idk,50.0,1
310,chocolates,69852,idk,50.0,1
311,old.MINUS,32892,idk,49.977,5
312,Knightsec,2500,United States,49.917,23
313,rawsec,27232,France,49.658,47
314,ChocolateMakers,603,Italy,49.553,8
315,MonSec,34111,Australia,49.412,5
316,#Thacket;,38560,Morocco,49.403,20
317,CorpOfHack,21684,idk,49.302,12
318,objEEdump,16979,United States,49.232,29
319,StratumAuhuur,5317,Germany,49.157,5
320,TeamLuddeBrading,46352,idk,49.14,1
321,SEC-T,44396,Sweden,49.14,1
322,ids-team,8964,Japan,48.946,15
323,hey bro help me how to uninstall this pcmgr thing??!,47233,idk,48.884,1
324,0xBADA55,26349,Israel,48.708,4
325,VoidLegion,48865,Romania,48.432,6
326,urchin,36138,Japan,48.242,20
327,CLGTftMeePwn,33088,idk,48.24,1
328,AssuredSecNinjas,11565,idk,47.806,4
329,PPP1,607,idk,47.714,2
330,TechSec,24526,United States,47.656,11
331,TAMUctf,37721,United States,47.44,1
332,Cumbancha,27751,Argentina,47.415,13
333,iagox86,34661,Canada,47.36,1
334,Rapace Diabolique,44336,France,47.301,9
335,noxale,33990,Israel,47.117,15
336,Cigarette Deliverer,47491,idk,46.888,1
337,ROT26,34113,France,45.979,8
338,Broast,35272,United States,45.715,20
339,Phish'n'Chips,31831,United Kingdom,45.392,16
340,guatitasec,44929,Ecuador,45.256,12
341,Chaitin,45757,idk,45.181,4
342,Fluxion,12681,Slovakia,45.17,4
343,Cyber Pig Security,31315,Germany,45.055,5
344,abiusx,9843,idk,45.032,2
345,rcc.zone,22269,Russian Federation,45.0,1
346,RivierH@ck,46759,idk,44.729,6
347,nidedalao,47142,idk,44.557,2
348,ITCrowd,6540,Russian Federation,44.297,11
349,xil.se,21671,Sweden,44.069,13
350,CTD Elite,34465,Russian Federation,44.052,15
351,EPAD,30815,Denmark,43.805,27
352,WeAreScientists,2010,Austria,43.781,13
353,Kernel Sanders,397,United States,43.776,21
354,kyb,44420,Norway,43.703,14
355,hAIXer,12823,Germany,43.47,40
356,Digital Intercept,1948,United States,43.362,4
357,sorrrrry,32146,idk,43.328,9
358,KansasCityShuffle,34028,Russian Federation,43.185,18
359,dfnd,39957,United States,43.151,12
360,Riscure,31242,Netherlands,43.14,1
361,Yozik,1445,Russian Federation,43.126,18
362,MhackGyver,30616,France,43.103,44
363,JuniorsCTForgTeam,47441,Russian Federation,42.9,1
364,ChkSum[0],37763,Israel,42.838,2
365,powerhacker,942,idk,42.835,8
366,shakalCTF,29825,Russian Federation,42.77,15
367,yharima,21212,Japan,42.603,14
368,Koibasta,496,Russian Federation,42.458,9
369,SHARK,13680,China,42.347,37
370,YoloSw4g,27486,France,42.308,11
371,RATF{Rage Against The Flag},26657,Brazil,42.291,24
372,b1c,36439,United States,42.118,5
373,taurus,17296,Japan,42.052,49
374,C521,22317,China,41.847,30
375,igorPyan,13449,idk,41.792,18
376,FIT-HACK,26857,Japan,41.78,1
377,javox,13652,idk,41.681,11
378,CHC,24511,United States,41.631,8
379,k3y,32685,France,41.081,31
380,Kacker,35750,idk,41.054,19
381,rudolfos,17092,idk,41.03,3
382,THS,20915,Netherlands,41.013,5
383,!soBad,42327,Poland,41.002,7
384,numidians,35312,Algeria,40.848,12
385,WreckItRalphRo,45758,Romania,40.839,4
386,Hash Slinging Hackers,8754,United States,40.837,17
387,British EBFE,42320,idk,40.686,2
388,evandrix,2749,United Kingdom,40.685,6
389,Team_STFU,38158,Russian Federation,40.658,21
390,MSEC,12156,idk,40.615,24
391,NEX,38574,China,40.335,14
392,K17,17058,Australia,40.299,10
393,W2B,48813,idk,40.163,4
394,W1ld60yz,46755,Egypt,40.16,7
395,HITB CTF NL Crew,44388,Netherlands,40.0,1
396,Black Technology Royal,10131,Hong Kong,39.941,35
397,clubbingbabyseals,3690,idk,39.891,10
398,Spiderz,3818,Morocco,39.851,3
399,Bits For Everyone,2511,United States,39.831,9
400,segfaults,15209,Canada,39.762,2
401,Legion of Dumb,44424,Ukraine,39.752,4
402,pwndevils,14321,United States,39.742,11
403,edger,32810,idk,39.677,6
404,technic,45002,China,39.661,10
405,alexsec,27918,Egypt,39.654,6
406,PENSIUN | DFCI | SUKSMA,17043,Indonesia,39.654,31
407,bruh,37352,United States,39.626,20
408,=]Chapelaria[=,44370,Brazil,39.433,8
409,SULOBAND,32751,Turkey,39.327,45
410,3v01v3,28237,idk,39.084,36
411,The Cat is #1!!,2538,"Korea, Democratic People's Republic of",38.94,6
412,CInsects,4051,Germany,38.891,6
413,crayon,29020,"Korea, Republic of",38.637,17
414,WhiteCat,27850,idk,38.582,15
415,Overwatch,38600,idk,38.58,8
416,True0xA3,30550,Russian Federation,38.482,11
417,Kaspersky Lab,46750,Russian Federation,38.44,1
418,Alone,7568,idk,38.323,6
419,dragon,5830,idk,37.795,4
420,BAH-Humbug,27638,idk,37.791,6
421,u202e,33162,France,37.704,7
422,BITSkrieg,22310,India,37.529,15
423,rock-the-cashbar,69853,idk,37.5,1
424,.elite,7791,Netherlands,37.106,10
425,Samsung R&D PL,40193,Poland,36.939,10
426,RedRocket,48677,Germany,36.918,4
427,nacayoshi00,30920,Japan,36.88,19
428,team enu,4894,Japan,36.875,2
429,Bl4ckH0l3,17541,Viet Nam,36.779,9
430,Cache_Crook,24419,India,36.706,24
431,ARGOS,3650,"Korea, Republic of",36.522,18
432,$1,31276,"Taiwan, Republic of China",36.509,6
433,MIMUW CTF,49472,idk,36.458,1
434,LittleNarwhals,38755,United States,36.376,14
435,OPT,8381,China,36.294,35
436,brucel33t,18435,Canada,36.083,20
437,I'm GGonna,39429,idk,36.068,1
438,i_asked_jeeves,26680,idk,36.01,10
439,LostPig,39434,idk,36.009,2
440,Ph03nix,32172,Viet Nam,35.863,21
441,Robot Mafia,292,idk,35.76,3
442,pwn4food,33157,Brazil,35.549,27
443,DTUHAX,13719,Denmark,35.529,8
444,aegis,1313,"Korea, Republic of",35.479,17
445,Dakine,28554,idk,35.476,30
446,yNNhoJ,44272,"Taiwan, Republic of China",35.446,18
447,FireBird,32953,idk,35.379,9
448,Sw1ssFr13nds,23905,Switzerland,35.243,13
449,g0tiu5a,16931,Japan,34.967,9
450,Come to Try Fortune,19230,"Taiwan, Republic of China",34.944,12
451,KLHT,32191,Russian Federation,34.905,6
452,Hacknam Style,3192,Belgium,34.892,14
453,SIGFLAG,32127,Austria,34.828,5
454,ir3n3,39430,idk,34.791,1
455,Deepsea,21320,"Korea, Republic of",34.777,18
456,babyr00t,45740,Israel,34.725,5
457,fail0verflow,2427,idk,34.673,1
458,undefined,2698,idk,34.616,4
459,PogTeam,32697,Brazil,34.577,32
460,flagish,33949,"Korea, Republic of",34.563,25
461,UCCU,9971,"Taiwan, Republic of China",34.382,22
462,CyberTeam6,14062,United States,34.332,28
463,Kernel Space Invaders,13707,Germany,34.128,4
464,jofra,38904,Portugal,34.009,7
465,Inn0vHackti0n,33924,France,33.933,10
466,BE4HOXVII,34480,Russian Federation,33.898,19
467,"David's here, now it's a party",39463,idk,33.886,5
468,pony7,20769,France,33.616,8
469,PackdeSys,34002,France,33.512,14
470,pseudorandom,17611,idk,33.509,8
471,yoburek,46628,idk,33.45,7
472,D2GSS,29946,idk,33.347,6
473,greyhatgt,38564,United States,33.189,4
474,zeosutt,26473,Japan,33.125,6
475,b1n4ry4rms,7993,Kazakhstan,33.115,23
476,fi,20616,Japan,33.016,8
477,Don't hack alone,29986,United States,32.801,3
478,PLS-SEC,48043,France,32.725,4
479,PHCN,12728,idk,32.513,28
480,justdoit,35753,Austria,32.432,8
481,kag,44568,idk,32.355,1
482,Routards,283,idk,32.347,1
483,CarminetiTeam,44211,Argentina,32.307,7
484,0xee,49832,idk,32.25,1
485,acdwas,31109,Poland,32.239,40
486,NOP Saget,35623,idk,32.193,2
487,h4x0r,3492,India,32.149,4
488,Occupe,8127,idk,32.146,10
489,Dogod,34863,Sweden,32.113,17
490,pearl,48542,United States,32.04,5
491,Itemize,11404,Norway,31.98,18
492,Espacio,22038,Russian Federation,31.85,18
493,Fox-Hound,35294,Algeria,31.845,17
494,topoftherop,46551,idk,31.79,1
495,GoSSIP,8016,idk,31.765,3
496,hack@unhcfreg,34936,United States,31.686,5
497,phsst,31730,United States,31.638,8
498,n4rv4l0,33909,France,31.481,48
499,kopipacket,21875,Singapore,31.45,6
500,UNN_Team,36167,Russian Federation,31.364,10
501,secufd,35560,France,31.254,5
502,pow270,47798,Tunisia,31.195,5
503,Lancet,20556,China,31.194,5
504,hellman,16095,Russian Federation,31.175,4
505,pollypocket,1157,Belgium,31.029,1
506,kn0ck,36087,China,30.818,8
507,Cyclopropenylidene,9882,Germany,30.782,6
508,SSAT,35630,"Korea, Republic of",30.745,7
509,VH,47141,idk,30.502,2
510,NULLKrypt3rs,45761,India,30.476,9
511,BinTeam,32291,Russian Federation,30.326,2
512,kerouac,45184,Poland,30.225,16
513,plplpl,31827,idk,30.163,5
514,Wizards of [N|R]ops,34920,idk,30.142,1
515,madmonies,45679,Netherlands,30.085,2
516,enTaris,26667,Japan,29.974,14
517,Migdalo,28522,idk,29.9,14
518,Spaceticles,39431,idk,29.762,1
519,adw1n,34669,Poland,29.728,9
520,noemi,45692,idk,29.622,2
521,ETERNALRED,45194,idk,29.529,1
522,SU Red Team,37751,Turkey,29.409,30
523,BrentKawaii,48611,idk,29.392,2
524,DFM,30643,United States,29.321,15
525,SAINTSEC,7914,China,29.103,10
526,zwtech,36116,China,29.073,3
527,im in ur cloud,37720,United States,28.993,5
528,Limpopo,30761,idk,28.982,6
529,宫保鸡丁,23222,idk,28.98,4
530,randomstr,46571,idk,28.854,9
531,Nightmare Mechasheep,48863,United States,28.819,3
532,nannyt,46554,United Kingdom,28.799,3
533,PwnPineappleApplePwn,33361,idk,28.769,1
534,heatcorn,47492,idk,28.761,1
535,girav,32126,idk,28.755,6
536,0xC4rp4T34m,35760,Spain,28.69,11
537,ufologists,469,Russian Federation,28.631,10
538,Team T5 🍊,39505,idk,28.601,1
539,Securinets,5084,Tunisia,28.52,1
540,Haxation Without ROPresentation,34921,idk,28.402,1
541,The Additional Payphones,39437,United States,28.337,2
542,503,23558,idk,28.337,7
543,Big-Daddy,310,France,28.304,7
544,not robots,28344,idk,28.243,5
545,To Shell and Back,47139,United States,28.235,4
546,kks,32621,Russian Federation,28.219,10
547,R3d Cr3sc3nt,32761,Denmark,28.152,10
548,shpx,36165,Japan,28.142,7
549,Visat,38472,idk,28.029,3
550,cybermonkeys,30762,idk,27.996,2
551,Hypertext Markup Protocol,44335,Poland,27.941,6
552,Wizards of Root,34923,idk,27.909,2
553,IRETF,38750,idk,27.89,6
554,pwnhack,34038,India,27.887,18
555,lotus-pig,49833,idk,27.844,1
556,justCatTheFish,33893,Poland,27.708,12
557,YOKARO-MON,2353,Japan,27.689,4
558,Pwntera,49301,France,27.656,4
559,rise5,32875,Armenia,27.547,30
560,kaktheplanet,43490,idk,27.543,4
561,2O2L2H,26928,idk,27.35,46
562,superflip,2600,Japan,27.289,3
563,0d0a,21905,idk,27.215,6
564,vulnhub-ctf,10276,idk,27.209,7
565,Noobs in The Hood,32618,Algeria,27.139,17
566,G190X,35738,idk,27.131,2
567,CultOfTheDeadCarrot,34018,United Kingdom,27.078,29
568,TeamAZ,29534,idk,27.026,9
569,CatchFM,32132,Russian Federation,26.959,8
570,th3jackers,10498,Algeria,26.835,8
571,0x0C113F04,47129,China,26.753,3
572,hackerstan,33980,Kyrgyzstan,26.75,12
573,155P_T34M,45659,Ukraine,26.548,7
574,PoisonedBytes,2597,Tunisia,26.507,7
575,zbvs,33373,idk,26.461,4
576,QTH,20923,Poland,26.38,19
577,Disaster,33890,Belgium,26.379,16
578,pas0k,42740,idk,26.281,11
579,Pirates of the Kernel,34448,India,26.224,5
580,nattypwns,23187,United States,26.122,6
581,komugi,37821,idk,26.106,5
582,earthpig,27640,idk,26.093,16
583,cryptopeg,13425,idk,25.848,3
584,eunnie,36178,idk,25.757,12
585,OstreKatozordy,39675,Poland,25.735,9
586,buf,45695,idk,25.697,4
587,Producing danK Critical 5Ex Lemons,48850,United States,25.667,1
588,0x8F,761,idk,25.517,2
589,OgnlContext,36158,idk,25.428,7
590,TeamVolk,30218,Russian Federation,25.382,10
591,The DHARMA Initiative,1501,Spain,25.367,28
592,0x1337code,49657,idk,25.328,1
593,SU,29641,China,25.26,5
594,CyberOps,26669,idk,25.244,15
595,hack.ERS,4141,Netherlands,25.228,2
596,Injocker10K,45112,idk,25.188,1
597,eatpwnnosleep,46552,idk,25.052,1
598,zoolander,43734,idk,25.046,2
599,bpsec,22543,"Korea, Republic of",25.0,1
600,terminal21,32250,Thailand,24.972,20
601,playhash,27009,idk,24.962,1
602,Dreamtale,47224,China,24.953,4
603,Retr0id,26918,United Kingdom,24.82,3
604,fasterbins,34922,idk,24.753,1
605,beef1306,43711,Germany,24.726,7
606,Validity,21729,United States,24.656,6
607,NCC1701D,12850,Germany,24.644,14
608,Redbud,20555,China,24.629,5
609,tank1st99,21984,Russian Federation,24.464,20
610,6l0ry,1429,"Taiwan, Republic of China",24.424,10
611,PUPR,32724,Puerto Rico,24.414,16
612,TCW,47987,China,24.337,3
613,SharLike,16172,Russian Federation,24.312,19
614,dcua3,45753,idk,24.282,2
615,s7oneghos7,44569,idk,24.266,1
616,CC0,48880,idk,24.233,1
617,handsomeware,46553,idk,24.168,1
618,bam,5995,idk,24.073,5
619,LevitatingLion,31862,idk,24.06,4
620,Nxgr,21879,idk,23.967,1
621,SPD,42902,idk,23.91,4
622,HackingFromSpace,28343,idk,23.889,10
623,its joke,45203,idk,23.855,8
624,a3Jrbg,38125,France,23.849,2
625,Stanford,34925,idk,23.835,2
626,NullSpaceLabs,19275,United States,23.778,6
627,Pixels,17424,Russian Federation,23.765,1
628,TeamPlebe,26132,idk,23.727,1
629,Bloom Into You,38338,Japan,23.683,1
630,ahihi,26704,Viet Nam,23.683,14
631,wabisabi,25823,Japan,23.679,10
