rank,Name,team_id,country,score,events
148,NYUSEC,439,United States,176.259,32
149,fearless,66276,Czech Republic,175.889,20
150,havce,162123,Italy,174.378,44
151,RooterX,1434,Russian Federation,173.619,22
152,Nepnep,106104,China,172.996,20
153,Corax,113107,Norway,172.949,41
154,TBTL,170112,Croatia,172.274,24
155,RumbleInTheJungle,182472,Norway,171.778,37
156,StarBugs,152239,idk,171.214,2
157,W&M,54666,China,171.106,8
158,PFS,86357,United States,169.811,17
159,AverageCryptoEnjoyers,190452,Italy,168.688,13
160,TeamItaly,193832,Italy,167.915,3
161,Sp33d_0f_T1m3,132803,Viet Nam,167.281,23
162,VTeam,27301,idk,166.9,21
163,Czech Cyber Team,65727,Czech Republic,165.293,8
164,nebula,15874,idk,164.737,13
165,/bad,52415,Singapore,164.696,21
166,RPCA Cyber Club,132960,Thailand,164.351,78
167,796f75,190991,idk,164.0,10
168,return catbui;,174075,Viet Nam,162.985,45
169,Wanna.W1n,138431,Viet Nam,162.907,16
170,HgbSec,59175,Austria,161.862,16
171,1nf1n1ty,151859,India,160.851,91
172,FPTUEThicalHackers,187155,idk,160.267,93
173,cheriPI,151152,United Kingdom,159.269,9
174,wakatta,177451,Singapore,159.174,25
175,KUDoS,71813,Japan,157.377,28
176,BKISC,195811,Viet Nam,157.296,43
177,Federal_Bonk_Investigations,159666,Bangladesh,156.344,53
178,Th3_Order_Of_th3_pH0en1x,149880,Greece,155.438,37
179,Omsk Hackers,176159,Russian Federation,154.908,17
180,BIZone,32190,Russian Federation,154.76,1
181,TamilCTF,128998,India,152.906,58
182,NestingDoll,179984,United States,152.749,19
183,******,12592,China,152.328,28
184,mhackeroni,57788,Italy,152.113,4
185,BYU Cyberia,155711,United States,152.112,31
186,PTB_WTL,119975,Romania,152.102,2
187,buttf14g,145489,idk,151.472,14
188,DiceGuesser,182504,idk,151.094,3
189,CyberErudites,130274,Algeria,150.876,15
190,BIT CRIMINALS,151727,India,150.868,32
191,UMDCSEC,87711,United States,150.833,29
192,Sloppy Joe Pirates,121216,United States,150.665,17
193,ISFCR PESU,166645,India,150.421,54
194,keymoon,113421,Japan,150.067,16
195,wolvsec,83621,United States,149.49,23
196,Cryptonite,62713,India,148.388,41
197,MAGER,158703,Indonesia,148.164,32
198,🇫🇷🛹🐻,195788,idk,147.779,6
199,Vindicator,163964,United States,147.495,52
200,n00bzUnit3d,152491,idk,147.383,47
201,les amateurs,166729,United States,145.532,23
202,zwnj,104556,idk,145.479,4
203,./V /home/r/.bin/tw,189869,idk,145.272,2
204,isanapap,159278,"Taiwan, Republic of China",144.14,2
205,STLCTF,166388,"Korea, Republic of",143.943,13
206,ST4RT,151893,"Korea, Republic of",143.016,28
207,La Root'In,178148,France,142.921,15
208,watevr,75674,Sweden,142.176,9
209,KerKerYuan,13605,"Taiwan, Republic of China",141.979,62
210,VolgaCTF.org,27094,Russian Federation,141.28,2
211,SUSlo.PAS,6502,Russian Federation,141.28,2
212,SU,29641,China,140.54,12
213,SiBears,557,Russian Federation,139.645,25
214,pwnthenope,117588,Italy,139.424,14
215,HKUSTFirebird,65249,Hong Kong,139.347,6
216,DaVinciCode,112645,France,138.234,18
217,dead unsigned,155252,Russian Federation,137.388,11
218,CCSIR.org,9831,Romania,135.82,2
219,flag{}___Orz,114009,China,135.816,50
220,Vidar-Team,8211,China,135.548,15
221,Sagi,178328,Romania,134.49,12
222,SPRAVEDLIVAЯ RUSH A,76463,Russian Federation,133.679,11
223,m1t0,144177,Japan,133.221,57
224,onotch,37849,Japan,132.763,33
225,l33t1m,142094,Russian Federation,132.392,55
226,IrisSec,127034,United States,132.336,10
227,LosFuzzys,8323,Austria,131.874,12
228,Ulisse,71738,Italy,131.132,8
229,base64,45387,Spain,130.505,34
230,Ph0t1n1a,55197,China,130.483,11
231,John Keys,202270,Spain,130.256,6
232,Cumbancha,27751,Argentina,130.187,5
233,[sqrt (-1) + 1],131529,United States,130.174,20
234,c0r3dump,65521,Hungary,129.992,8
235,TUCsec,168867,Greece,129.811,12
236,Capgemini Aces Of Spades,87450,France,129.807,15
237,TSG,16088,Japan,129.64,12
238,ångstromCTF Organizers,15734,United States,129.04,1
239,JustDoCtf,179705,Poland,127.891,14
240,ECSCTeamGreece,196172,Greece,127.656,13
241,sln.1550,150898,China,127.587,26
242,Contagion,152691,United States,127.167,15
243,Weak But Leet,149848,idk,126.164,44
244,pwnjuice,178188,Israel,126.038,19
245,fzhshzh,83758,idk,125.345,132
246,DCDC,174988,Japan,125.075,23
247,dcua,762,Ukraine,124.368,35
248,kks,32621,Russian Federation,124.024,11
249,traP,62510,Japan,123.869,24
250,RVCTF The Clueless Ones,157575,Singapore,123.72,18
251,pingCTF,147266,Poland,123.462,28
252,TeamShakti,61083,India,123.44,14
253,PBR | UCLA,186494,United States,123.208,12
254,b3f0re,169715,idk,122.992,6
255,CHCC,163962,United States,122.369,22
256,d4rkc0de,15154,India,121.037,34
257,Lorem Ipsec,30031,Belgium,120.814,11
258,Vim Appreciation Society,5361,United States,119.531,10
259,Ethnical Hackers,164682,Armenia,118.365,6
260,smiley-from-telega,193650,Russian Federation,118.276,5
261,Martial_Law_Enforcer,141789,idk,118.031,86
262,5h4d0wb10k3r,141760,idk,117.751,26
263,hack^3,113199,Italy,117.193,25
264,2Fast4U,166977,Tunisia,117.112,12
265,Wesserboy,163162,Netherlands,116.444,23
266,CreateRemoteThread,146417,Singapore,116.375,27
267,Em0t3t,141776,Viet Nam,116.159,32
268,CyberSlacker,163071,China,116.056,42
269,Saudi,81227,Saudi Arabia,115.864,17
270,Team H4C,1301,"Korea, Republic of",115.491,51
271,kaktheplanet,43490,idk,115.485,24
272,0xCha0s,168238,Egypt,115.341,15
273,K!nd4SUS,150337,Italy,115.216,11
274,Pizz'hack,140316,France,115.019,9
275,acdwas,31109,Poland,114.815,98
276,felevmentesch,183090,Hungary,114.574,19
277,SiliconBits,141663,Bangladesh,114.338,53
278,Demon,8406,"Korea, Republic of",114.231,45
279,Cscam,167972,France,113.896,6
280,Heaven's_Birds,142149,Algeria,112.975,31
281,beerpwn,53094,Italy,112.877,50
282,e386cf80c79dca4,179712,Spain,112.858,7
283,Double Lariat,201439,Japan,112.66,4
284,syscallers,189669,Israel,112.038,8
285,pastabase64,77078,Argentina,110.418,21
286,AlphaPwners,108026,Poland,110.104,9
287,Chaitin Tech,60371,China,109.76,1
288,N30Z30N,110841,Japan,109.591,41
289,rabbitsthecat,158850,Hong Kong,109.263,37
290,Ret2Cringe,156939,Austria,109.227,17
291,NuttyShell,72265,Hong Kong,109.182,6
292,TokyoWesterns,12599,Japan,108.881,5
293,mium,186051,Canada,108.646,14
294,SHRECS,89273,France,108.347,4
295,P3WP3W,196036,Romania,108.032,14
296,DCC,152446,United Kingdom,107.902,8
297,Porg Pwn Platoon,114488,United Kingdom,107.87,31
298,Birkenwald,119249,idk,107.693,18
299,Khonsu,154772,France,106.615,24
300,f1rs7_7im3,175475,India,106.535,44
301,N0N@me13,209571,Russian Federation,106.24,34
302,TheBadGod,55518,Switzerland,106.178,20
303,FluffyPwny,171842,Luxembourg,104.954,11
304,Ireland without the RE,179144,Ireland,104.801,22
305,pymi,175619,Viet Nam,104.376,45
306,MQCybersec,112620,Australia,103.838,36
307,TaruTaru,157513,Japan,103.431,48
308,H4K47L4N1M,158705,Israel,102.667,7
309,control,163080,Pakistan,102.445,18
310,AeroCTF_devteam,106246,Russian Federation,102.44,1
311,0xdeada1u5,169558,Greece,102.295,21
312,TMU,110559,"Iran, Islamic Republic of",102.254,10
313,Am4d3us,199621,Mongolia,102.099,33
314,NIS,7893,Japan,101.146,54
315,89cr3w,165821,Russian Federation,100.922,26
316,TRX,46516,Italy,100.567,6
317,scriptohio,144581,United States,100.332,9
318,Syclover,455,China,100.253,6
319,TahSec,72775,Australia,100.246,37
320,Securinets,5084,Tunisia,100.22,1
321,CCUG,45168,Indonesia,100.137,14
322,while;do echo buffer owlerflow;done,114845,Finland,100.038,23
323,HITCON,8299,"Taiwan, Republic of China",100.0,1
324,Red Cadets,59617,Russian Federation,99.724,22
325,AdelaideB9,147168,Australia,99.449,10
326,L,11724,China,99.35,10
327,Where'sTheFlag,140839,United Kingdom,99.34,2
328,Tasteless,604,idk,99.32,6
329,PwnFlag,167835,Romania,98.851,39
330,born2scan,73973,Italy,98.542,17
331,JustHacking,59573,idk,98.44,2
332,LoTek,86390,United States,98.388,8
333,Knight Squad,141739,Bangladesh,98.278,19
334,0RAYS,61928,China,97.955,8
335,87madsgang,176249,Morocco,97.954,17
336,Digital Overdose (Admins),163640,Netherlands,97.8,2
337,andser612345,68126,idk,97.142,49
338,SYNN3R,179997,Germany,96.993,12
339,hellman,16095,Russian Federation,96.878,3
340,L3H Sec,75946,China,96.477,10
341,Hack♥️,190029,France,96.475,8
342,Almond Force,182924,idk,96.251,35
343,f34rl3ss,147652,India,96.135,43
344,Napst3r-CTF,179565,Jordan,96.015,32
345,S@n!t!z3r,128092,India,95.848,25
346,Sudo Sierra,174547,Australia,95.842,50
347,club.eh,176825,Canada,95.818,18
348,bi0sblr,72702,India,95.096,52
349,r3billions,50821,Egypt,95.002,11
350,stone,52754,China,94.717,26
351,Darkside,72771,Russian Federation,94.259,26
352,n0n$la$,135143,Viet Nam,94.103,18
353,BitWarriors,81738,Greece,94.0,32
354,CYberMouflons,81678,Cyprus,93.846,23
355,4TheCronPop,152506,idk,93.839,28
356,FITSEC,65296,United States,93.778,33
357,Mayas,47386,Mexico,93.559,27
358,leonuz,156755,"Venezuela, Bolivarian Republic of",93.495,42
359,Cut3 Guys,155278,Viet Nam,93.2,31
360,Akatsuki,163697,India,93.07,30
361,tjcsc,53812,United States,92.798,7
362,vubar,1353,Netherlands,92.438,13
363,AmTrain,86376,China,91.818,34
364,Lilac,15163,China,91.095,13
365,ECSC FI,194113,Finland,90.961,4
366,Winja CTF,145228,India,90.8,2
367,HuntsvilleTechSupport,81423,United States,90.725,29
368,blackpinker,155048,Viet Nam,90.708,9
369,Armitage,90303,France,90.656,32
370,ri5e,48915,idk,90.125,88
371,about._.DS,141297,"Korea, Republic of",90.009,19
372,Cryptoverse,198848,China,90.002,18
373,{The NaN Squad},150063,Ireland,89.748,19
374,La Hackoneta,178134,Spain,89.26,8
375,ThreeTop Walk,181118,Singapore,89.08,3
376,Insomni'hack Team,104742,Switzerland,89.04,2
377,Team-0x7,151358,Sweden,88.813,24
378,BreakPoint,20531,Turkey,88.769,13
379,天枢Dubhe,87469,idk,88.751,2
380,fierceBadRabbits,130867,idk,88.34,6
381,c0nc0r,175160,idk,88.177,20
382,Advanced Primate Threats,208112,Antarctica,87.567,2
383,hackpack,25905,United States,87.457,7
384,IIT(BHU)CyberSec,22546,India,87.264,50
385,pwnormus,193833,Italy,87.257,10
386,WPICSC,53799,United States,87.166,5
387,Seadyot,150085,idk,86.63,51
388,0ni0n,162744,Viet Nam,86.486,21
389,chocorusk,168971,Japan,86.24,11
390,DU4L,133447,Germany,86.134,19
391,KUICS,1040,"Korea, Republic of",86.043,20
392,Cyber Dark Inferno,183240,Japan,85.874,11
393,Bender,50670,Ukraine,85.773,26
394,team enu,4894,Japan,85.613,15
395,Sup3r_N0va,170293,Jordan,85.285,51
396,FrenchRoomba,105849,New Zealand,85.28,4
397,R0073R5,147263,United Kingdom,85.155,9
398,Core Corrupt,171475,idk,85.135,14
399,Subuthax,194325,France,84.828,13
400,IEEEFTW,195027,Greece,84.589,18
401,Ov3rH4ck,152824,Germany,84.133,49
402,Synacktiv,156507,France,84.089,4
403,IUT GENESIS,175924,Bangladesh,83.97,6
404,NULL Life,321,idk,83.853,27
405,ENOENTHUSIASM,175051,United States,83.722,7
406,COMPASS,157891,China,83.569,16
407,SavedByTheShell,78233,United States,83.525,20
408,TeamRocketIst,27504,Portugal,83.423,14
409,MirrorOS,141658,"Taiwan, Republic of China",83.171,6
410,neuland,17039,Germany,82.978,5
411,CYB3R_T3N4CI0US,160305,"Korea, Republic of",82.628,46
412,s3cr3t,67320,India,82.486,11
413,Bean Smellers,182618,Canada,82.227,7
414,NoReturn,155614,"Taiwan, Republic of China",82.053,23
415,ultra hacking club,187017,United States,81.155,23
416,i'm down QQ,195564,"Taiwan, Republic of China",81.136,26
417,RWTHCTF,168543,Germany,80.94,6
418,CTF.SG,77768,Singapore,80.819,15
419,Xp0int,18925,China,80.206,12
420,MrNo0ne,189300,Tunisia,79.881,24
421,Vox Dei,89671,Argentina,78.98,9
422,Matryoshka,193929,idk,78.841,4
423,V&N,106087,idk,78.78,10
424,Nupakachi,80571,Viet Nam,78.723,20
425,TR-BrainOverflow,154563,Turkey,78.559,38
426,M.I.S.T.,6796,Germany,78.438,3
427,c00c00r00c00,70648,Japan,78.437,11
428,3 Prongs And a Computer,112558,United States,78.282,6
429,xSTF,15341,Portugal,77.879,28
430,Stellar Vector,192988,Belgium,77.774,7
431,SIGINT,6473,United States,77.769,11
432,Rolandas,168745,idk,77.704,22
433,0xL4ugh,132776,Egypt,77.695,39
434,KCSCxP,207317,idk,77.659,2
435,AUTOEXEC.BAT,169864,Hong Kong,77.64,5
436,M0NT3C4RL0,195096,Italy,76.986,11
437,TeamAardvark,19087,idk,76.605,8
438,cat-a-morphism,198991,idk,76.493,5
439,bER4bb1t$,177759,Egypt,76.177,13
440,B00T2R00T,168985,Saudi Arabia,75.768,47
441,kijitora,193626,Japan,75.689,1
442,solid-umbrella,91197,United States,75.28,4
443,PWr Synt@x Err0r,88205,Poland,75.186,22
444,badsctr,134754,Poland,75.024,35
445,0x62EEN7EA,125665,Japan,74.326,8
446,BugsBunnies,179312,Germany,74.278,20
447,CSUI,70551,Indonesia,74.222,10
448,flump,181767,United Kingdom,74.185,3
449,practicaltacocat,186215,Sweden,74.152,9
450,YoloSw4g,27486,France,74.027,6
451,TEAM0001,117528,United Kingdom,73.983,31
452,🚿🚿,58546,Sweden,73.842,6
453,SUS_2019,83667,China,73.626,4
454,peko,169554,"Taiwan, Republic of China",73.558,11
455,TetCTF,71781,Viet Nam,73.44,1
456,GetInTheBin,161003,United Kingdom,73.338,2
457,Square,46747,United States,73.2,1
458,arancinHaCK,170133,Italy,73.154,25
459,mikoan,75569,Japan,73.048,17
460,HDFR,140217,France,72.81,17
461,uetctf,10900,Viet Nam,72.765,19
462,Fword,72251,Tunisia,72.606,4
463,ttt,1515,idk,72.558,5
464,RiseOfTheBugRaiders,184033,idk,72.416,3
465,std::weak_ptr<moon>,206067,idk,72.367,1
466,GatorSheavesMutably,109518,Russian Federation,72.3,1
467,by7ch,112541,United States,72.24,1
468,PauMd,31318,Canada,72.0,1
469,NorthSec Organizers,2492,Canada,72.0,1
470,T1-1E_130ys,193858,Viet Nam,71.939,21
471,ret2school,111931,France,71.913,17
472,technic,45002,China,71.9,7
473,Caliente,168772,United States,71.883,3
474,WebSpiders,71012,Russian Federation,71.788,3
475,Ze3boola,176414,Morocco,71.781,52
476,ret2rev,154567,United States,71.722,15
477,waterdrop,162987,China,71.718,12
478,lab4,154533,Poland,71.484,17
479,ZeroFlagsInc,71794,Germany,71.469,7
480,fr334aks-Mini,175491,Kenya,71.441,36
481,Lights of Pineapples,73825,Australia,71.179,11
482,Keyboard Monkeys,145264,Estonia,71.089,7
483,Popoebs,186217,idk,70.985,22
484,CSI,11930,Indonesia,70.724,23
485,H-mmer,154951,Finland,70.675,13
486,DuckDuckFlag,158071,France,70.44,8
487,snetor,190451,Sweden,70.403,3
488,Broski,180917,idk,70.237,21
489,Radewoosh Solo,191091,Poland,70.041,11
490,IngrifHackTeam,193569,Italy,70.032,20
491,SecFault,105779,Poland,69.939,10
492,Cha shu,207016,idk,69.923,1
493,willwam845,109930,idk,69.915,10
494,k,11414,idk,69.769,19
495,TImiRUrYSECu,179113,"Korea, Republic of",69.674,20
496,isss,69010,United States,69.26,1
497,ninjasinwarsaw,195155,Poland,69.244,6
498,average ctf enjoyers,171490,idk,69.003,8
499,defragmented.brains,325,idk,68.907,7
500,sh3llpwn,65394,India,68.838,15
501,TWY,160447,Hong Kong,68.831,3
502,Tzion,144469,Malaysia,68.731,19
503,NoPwn4OldMen,145222,Hungary,68.709,5
504,SecGang,207316,Viet Nam,68.633,7
505,Cv4k5ie,31325,Russian Federation,68.492,16
506,TCP1P,187248,Indonesia,68.436,23
507,Samsung Research Security Team,128038,"Korea, Republic of",68.0,1
508,Akali_QAZ,135673,idk,68.0,1
509,DarkArmy,26569,India,67.997,22
510,d415t,181131,idk,67.594,23
511,LetzPwn,78388,Luxembourg,67.543,14
512,UzUzuga,170897,Russian Federation,67.353,22
513,TheRoundTable,194346,Viet Nam,67.323,18
514,A.R.E.S.,89798,Italy,66.975,10
515,K3RN3L4RMY,142217,United States,66.864,11
516,1C$C03,195483,Japan,66.817,9
517,The Hermit Cryptographer,175580,United States,66.701,25
518,wackers,157027,United States,66.635,42
519,VA_Miner,175435,idk,66.375,21
520,Dest0g3,169713,idk,66.284,7
521,0NLY_FL4G$,186845,India,65.923,29
522,NaN,2330,idk,65.852,6
523,choucrouteFTW,144283,idk,65.566,24
524,_F61d_,169717,idk,65.187,7
525,UDOM CYBER CLUB,168242,"Tanzania, United Republic of",65.022,31
526,cr4ck/y0ur/s3cr3t,155262,Russian Federation,64.966,46
527,1337B01S,107200,Hungary,64.95,12
528,Poland Can Into Space,120755,Poland,64.86,1
529,Space Security Challenge Team,111457,United States,64.86,1
530,n00bz,953,idk,64.788,16
531,CSALab_Sec,157054,China,64.767,54
532,PeanutButter.jar,78193,United States,64.505,6
533,DownUnderCTF,126400,Australia,64.48,1
534,Nyanya catgirls uwu,170324,Russian Federation,64.351,8
535,CXOU,162482,Russian Federation,64.343,24
536,ryd4k59m01019,194218,idk,64.267,1
537,AngryGabibbo,181119,Italy,64.214,2
538,Rubi di Cubrik,168156,Italy,64.001,21
539,Randoms,111682,idk,63.942,14
540,0xFE,8163,Italy,63.843,11
541,fr334aks,83289,Kenya,63.838,40
542,PolyHx,59057,Canada,63.814,13
543,Dumbledore's Army,117042,idk,63.805,4
544,duks,22358,Switzerland,63.795,6
545,HSN CS Club,59620,United States,63.72,1
546,0x90r00t,16700,France,63.58,5
547,CyberBangla,142896,Bangladesh,63.034,47
548,Stonks Security,198916,Cyprus,62.683,1
549,Laokoon SecurITy,201667,Germany,62.682,3
550,FR13NDS TEAM,155678,Kazakhstan,62.431,39
551,pony7,20769,France,62.39,3
552,polaris,5171,China,62.131,10
553,CryptoCrackers,171513,United States,62.13,49
554,[team Team],49808,Russian Federation,62.0,1
555,stankc,53613,Croatia,61.933,16
556,Kernel Sanders,397,United States,61.854,44
557,Medus'Hack,151960,France,61.698,4
558,OctaC0re,141485,Algeria,61.639,23
559,pappo,88935,Japan,61.604,8
560,The Teamless,157035,idk,61.504,7
561,ShellSec,112474,Algeria,61.275,7
562,[SHP] ShadowLegacy,146445,Russian Federation,60.886,4
563,RPISEC,572,United States,60.86,6
564,BackMoon,79338,idk,60.732,83
565,Get 'em all,175666,Viet Nam,60.714,36
566,Fl4g Sm4sher,155077,India,60.7,46
567,str4ng3_b0yz,179120,Italy,60.651,11
568,CeSeNA_ULISSecurity,119873,Italy,60.633,3
569,jt00,59529,idk,60.63,23
570,MarCS,181545,France,60.587,17
571,DSUniPi,152458,Greece,60.484,14
572,FireShell,25526,Brazil,60.446,10
573,Hamad,134865,Qatar,60.26,17
574,Venom,974,idk,60.183,15
575,connorctionlost,171985,United Kingdom,60.042,8
576,ascii overflow,15360,United States,59.959,3
577,hamayanhamayan,61295,Japan,59.943,45
578,CK{H4CK5},177637,India,59.913,25
579,X1cT34m,14482,China,59.868,8
580,AlPray,120625,"Korea, Republic of",59.711,4
581,0daysober,760,Congo,59.691,4
582,DuckDuckNo,57587,Estonia,59.655,3
583,ylz,133714,idk,59.617,8
584,"Hecării, Țuica și Păunii",58218,Romania,59.537,3
585,KMA.burN1ng,182102,Viet Nam,59.504,12
586,ffffx00000,34019,Australia,59.311,8
587,flye,181289,idk,59.087,16
588,CoderZClub,181786,Canada,58.868,28
589,Ridge Racer,27933,Australia,58.82,4
590,wetox,107190,Russian Federation,58.765,6
591,{{ team.name }},130429,Argentina,58.626,8
592,Hacklabor,42892,Germany,58.419,42
593,night_is_dark_and_full_of_errors,82304,Slovakia,58.336,11
594,ridge,122336,China,58.293,17
595,LinyTail,109589,idk,58.239,54
596,H4CK3R_C311S_453,180817,India,57.712,18
597,BTeam,16789,Viet Nam,57.667,8
598,youtiaos,194864,Singapore,57.611,11
599,RootMeUpBeforeYouGoGo,132008,France,57.52,6
600,tyulpan,164577,Ukraine,57.518,25
601,AUCC,32148,Turkey,57.506,30
602,dodododo,6434,Japan,57.495,8
603,Hacky Easter,106520,Switzerland,57.387,12
604,DeepThonts,147377,idk,57.301,6
605,Slab Allocator,84541,Italy,57.233,69
606,m1z0r3,7694,Japan,57.108,29
607,DDLJ,155242,India,57.081,27
608,SYPER,2003,Argentina,56.998,4
609,skateboarding dog,140575,Australia,56.987,9
610,ItzyBitzySpider,75780,Singapore,56.925,8
611,kokoška,201859,Slovenia,56.9,9
612,IQ-toppene,109611,Norway,56.841,12
