rank,Name,team_id,country,score,events
181,Bits For Everyone,2511,United States,121.761,23
182,EmpireCTF,57176,United Kingdom,121.664,13
183,JHDiscord,62434,idk,121.11,34
184,SiBears,557,Russian Federation,119.186,19
185,HITCON,8299,"Taiwan, Republic of China",117.94,2
186,c2w2m2,45250,idk,117.428,19
187,Knightsec,2500,United States,116.759,18
188,CondomOnFire,65124,Switzerland,116.727,10
189,Gr3yW0lf,72216,China,116.586,10
190,Blue Hens,64660,United States,116.478,58
191,xSTF,15341,Portugal,114.888,32
192,YoloSw4g,27486,France,113.987,9
193,pwnhack,34038,India,113.403,23
194,Team_M,65578,Mongolia,113.402,38
195,Spotless,90774,Netherlands,112.948,10
196,arpox,85611,idk,112.846,24
197,hackstreetboys,43377,Philippines,112.381,46
198,Contrail,32733,Japan,112.311,32
199,x0r19x91,34442,India,112.115,30
200,Venom,974,idk,111.995,17
201,TeamShakti,61083,India,111.887,25
202,upbhack,57581,Germany,111.742,20
203,Securimag,900,France,111.699,11
204,pwnsuky,86356,"Korea, Republic of",111.13,14
205,OpenBlue,75933,idk,110.988,4
206,CyberTaskForce Zero,66229,Germany,109.19,14
207,PEPE_BOYZ,48860,Russian Federation,108.702,26
208,M30W,71384,idk,107.885,22
209,reznick,13241,India,107.075,24
210,Hackiit,70459,Spain,107.044,20
211,Kap0k,35749,China,107.007,13
212,BinaryBears,36281,Russian Federation,105.66,31
213,room2042,60823,Netherlands,103.646,35
214,uomisc1,75383,Australia,103.554,19
215,Mashiro,19017,"Korea, Republic of",103.321,27
216,Gh0stSh3ll,69772,Spain,102.498,47
217,MadeInCatArmy,80616,Poland,102.422,5
218,Xp0int,18925,China,102.295,13
219,technic,45002,China,102.191,26
220,Wani Hackase,70717,Japan,101.956,45
221,SYPER,2003,Argentina,101.757,15
222,SharLike,16172,Russian Federation,100.814,37
223,0x1,83157,Australia,100.647,21
224,sw1ss,40222,Switzerland,100.477,21
225,admin',76774,"Taiwan, Republic of China",100.402,20
226,NLNS,72112,Japan,100.13,19
227,Azure Assassin Alliance,4070,China,99.405,31
228,Chaitin Tech,60371,China,99.34,2
229,KTHCTF0x1,56860,Sweden,99.269,18
230,Cyberlandsholdet,60501,Denmark,98.895,20
231,IndianTuesday,50935,Sweden,98.833,20
232,daninnm,51171,Bulgaria,98.797,19
233,Red Cadets,59617,Russian Federation,98.117,23
234,PDKT,16919,Indonesia,97.496,10
235,Cybur57,83418,"Taiwan, Republic of China",97.114,10
236,ROIS,6476,China,96.502,8
237,Cybernatural,34036,Germany,96.317,15
238,CInsects,4051,Germany,95.76,5
239,CYberMouflons,81678,Cyprus,94.889,22
240,Shell Collecting Club,45676,United States,94.48,11
241,CL34R,104996,idk,94.199,2
242,nanocomp,59757,United Kingdom,93.896,33
243,HITCONxBFKinesiS,84919,"Taiwan, Republic of China",93.773,1
244,noxale,33990,Israel,93.406,21
245,acdwas,31109,Poland,93.352,49
246,m1z0r3,7694,Japan,92.298,32
247,stankc,53613,Croatia,92.257,89
248,irGeeks,22866,"Iran, Islamic Republic of",92.246,13
249,Mazala,65326,Mongolia,91.812,35
250,VoidHack,21137,Russian Federation,90.845,6
251,gorogoroumaru,45324,Japan,90.471,64
252,NULL Life,321,idk,90.349,28
253,SealTeam1,60375,Switzerland,90.139,50
254,zst123,40018,idk,89.694,12
255,dummy,3404,idk,89.287,25
256,WeAreScientists,2010,Austria,89.262,13
257,Aperi'Kube,49291,France,89.251,8
258,Reverselab,913,"Korea, Republic of",89.24,4
259,Roses,79776,idk,89.185,1
260,magnum,13274,idk,88.419,9
261,PetCatGetFlag,58669,Germany,87.801,11
262,Al Capwn,68749,India,87.785,8
263,Batman's Kitchen,3135,United States,87.484,20
264,Ne0Lux-C1Ph3r,7008,France,87.155,75
265,xor'd_by_the_C,84588,United States,86.166,9
266,Säkerhetskontoret,76771,idk,86.165,4
267,"Eat, Sleep, Pwn, Repeat",15712,Germany,86.045,6
268,CSAW CTF Organizers,2488,United States,86.0,1
269,zero cost abstractions,87425,idk,85.878,3
270,ri5e,48915,idk,85.767,56
271,The Additional Payphones,39437,United States,85.64,23
272,4x2,68814,Russian Federation,85.424,14
273,Contagion,152691,United States,84.997,12
274,WPICSC,53799,United States,84.72,9
275,y0d31,45220,idk,84.581,36
276,BITSkrieg,22310,India,84.387,18
277,HITCON⚔BFKinesiS,80625,idk,84.37,1
278,CCSIR.org,9831,Romania,84.28,2
279,Phish'n'Chips,31831,United Kingdom,84.051,21
280,M.I.S.T.,6796,Germany,83.993,12
281,X1cT34m,14482,China,83.359,16
282,noTeamName,25785,United States,82.188,20
283,Flux Repeat,88276,Germany,82.013,2
284,ViaRézo,73594,France,81.926,14
285,kiona,74926,Japan,81.91,33
286,KaisHack,22025,"Korea, Republic of",81.795,4
287,./Vespiary,80092,Japan,81.738,10
288,AssuredSecNinjas,11565,idk,81.64,1
289,#71,71783,idk,81.07,1
290,Zemows Industries,75562,idk,80.918,16
291,NETON,48607,Spain,80.766,13
292,InSecurity,11869,France,80.285,2
293,insecure,21761,Japan,79.855,9
294,Wunderleth,53877,Russian Federation,79.106,50
295,dodododo,6434,Japan,79.028,11
296,tkmk,51197,China,78.369,28
297,Zeus WPI,83691,Belgium,78.32,16
298,Trend Micro,16963,Japan,78.0,2
299,PPP1_,87677,idk,77.682,2
300,SIGPwny,27763,United States,77.673,7
301,Salted Crhackers,72478,Italy,77.387,10
302,C4M31,48202,idk,77.335,11
303,Blue-Whale,5140,China,77.255,16
304,CerberusTeam,73982,Israel,77.215,27
305,The_Rox,72692,Morocco,77.159,25
306,BawlSec,70972,Netherlands,77.008,27
307,OverTheWireCTF,81052,idk,76.696,7
308,BalsiFox,90282,idk,76.332,4
309,Lorem Checksum,53545,Turkey,76.161,10
310,one-liner.pl,89002,Russian Federation,75.788,4
311,cybears,21991,idk,75.782,2
312,emmmm,55193,China,75.747,4
313,GozolSuperRichMen,72173,"Korea, Republic of",75.443,11
314,Tr0j4nH0r53,73673,idk,75.442,3
315,Ulisse,71738,Italy,75.08,15
316,beerpwn,53094,Italy,74.756,60
317,JBZ,31388,Italy,74.745,15
318,PororoJoa,72997,"Korea, Republic of",74.504,32
319,Beers4Flags,28324,France,74.461,17
320,localghost,27953,Switzerland,73.985,11
321,Fword,72251,Tunisia,73.814,32
322,Iam9r00t,39678,Indonesia,73.552,47
323,Deadlock Team,70619,Brazil,73.422,45
324,NIS,7893,Japan,73.006,74
325,timHehe,75856,Indonesia,72.878,29
326,superflip,2600,Japan,72.788,7
327,MTA256,65128,Morocco,72.539,17
328,T35H,45998,France,72.491,40
329,Czech Cyber Team,65727,Czech Republic,72.34,10
330,AsiaEasterns,91066,Japan,71.741,2
331,doubV,69328,idk,71.692,22
332,CodeRed+GYG,90280,idk,71.668,1
333,%00Byte,52457,Jordan,71.23,17
334,KaisHackGoN,90281,idk,71.055,1
335,BugD0sDk,54765,India,70.715,24
336,IamIn,51035,Hungary,70.554,13
337,c00kies@venice,1752,Italy,70.275,4
338,RATF{Rage Against The Flag},26657,Brazil,70.254,51
339,D.G. Red Was Him?,86353,idk,70.198,1
340,天枢,14393,China,69.533,7
341,Golems_treat,78462,"Taiwan, Republic of China",68.966,18
342,0xf4b1,85041,Germany,68.717,28
343,RISS,68942,United Kingdom,68.464,12
344,GYG,33362,"Korea, Republic of",68.433,6
345,infuzion,61633,United States,68.297,19
346,ddd428,70482,China,68.227,62
347,BTeam,16789,Viet Nam,68.104,49
348,Exploit Studio,72155,Turkey,68.002,11
349,Pwntera,49301,France,67.97,13
350,HCS,70159,Indonesia,67.913,25
351,reasonably_suspicious_activity,62190,India,67.871,16
352,polga,62504,idk,67.806,13
353,justdoit,35753,Austria,67.597,9
354,TahSec,72775,Australia,67.502,28
355,BambooFox,9871,"Taiwan, Republic of China",67.459,19
356,swt02026,31032,idk,67.365,52
357,dex,44437,Germany,67.247,27
358,4katsuk1,63383,Mongolia,67.168,61
359,Team Mongolia,200619,Mongolia,67.082,42
360,Nightmare Mechasheep,48863,United States,67.045,5
361,defragmented.brains,325,idk,66.994,9
362,sebastianpc,59467,Denmark,66.886,30
363,BIZone,32190,Russian Federation,66.66,1
364,TAMUctf,37721,United States,66.56,1
365,MeePwn,3340,Viet Nam,66.353,3
366,team_cryptis,74029,idk,66.112,12
367,DeadSec,19339,Jordan,65.953,12
368,pow270,47798,Tunisia,65.87,5
369,0x00SUDO,50998,India,65.665,18
370,L Distribution,45894,United States,65.613,14
371,AFiniteNumberOfMonkeys,3139,United Kingdom,65.564,12
372,PLUS,1679,"Korea, Republic of",65.088,12
373,team bagel,63430,Israel,65.079,51
374,Scr!ptK!dd!es,73742,India,64.846,26
375,kettusec,72275,Finland,64.543,21
376,PFS,86357,United States,64.388,12
377,Tinfoil Hats,31301,Austria,64.046,23
378,CCUG,45168,Indonesia,63.89,20
379,epist,51642,idk,63.592,15
380,spookies,57437,Japan,63.414,12
381,WhatTheShell?,75717,Antarctica,63.158,19
382,KuK Hofhackerei,59774,Austria,63.149,3
383,gf128,89081,idk,62.702,6
384,HackademINT,30462,France,62.246,22
385,Pelarian CP ehe,76356,Indonesia,62.187,37
386,flexerilla,69249,Germany,62.102,39
387,PwsecTeam,70835,India,62.04,20
388,p4-india,105225,idk,62.004,1
389,UiO-CTF,39664,Norway,61.912,13
390,noobintheshell,70917,Switzerland,61.729,8
391,Lights Out,7931,Russian Federation,61.706,3
392,a_team_has_no_n4me,64109,idk,61.66,14
393,ord('v'),81550,"Taiwan, Republic of China",61.419,16
394,3Idiots,66116,idk,60.953,40
395,greyhatgt,38564,United States,60.766,3
396,PentaHex,39346,United States,60.616,22
397,Brahmastra,72299,Indonesia,60.576,24
398,GranolaSport,81113,Poland,60.466,18
399,h0ax,27115,India,60.411,23
400,L,11724,China,60.252,7
401,KId0fBK,60440,Viet Nam,60.0,11
402,BKsec,53223,Viet Nam,59.22,7
403,Eindbazen,322,Netherlands,59.048,2
404,fr3nzy,86670,France,58.965,17
405,bruh,37352,United States,58.881,20
406,Nupakachi,80571,Viet Nam,58.814,24
407,16LAB,60624,idk,58.76,1
408,mhacker0wny,86055,idk,58.601,1
409,isss,69010,United States,58.585,2
410,break_the_code,88197,India,58.487,7
411,quriosity,72708,idk,58.348,62
412,kasia-tutej,35710,Poland,58.208,35
413,VND0ng,69271,Viet Nam,58.161,30
414,SEC-T,44396,Sweden,58.12,1
415,UniPisa,87876,Italy,57.905,5
416,TeamBaguette,59243,idk,57.786,2
417,bolgia4,36002,Canada,57.742,36
418,cyb3rTUN,42865,Tunisia,57.622,41
419,greunion,29976,Greece,57.619,4
420,One Hundo Percent Not FBI,57840,United States,57.58,8
421,MATE,84930,Singapore,57.264,17
422,Kartoffelpufferüberlauf,54677,idk,57.26,1
423,D.I.E,35742,idk,57.162,33
424,n0n3,25474,China,57.152,22
425,p4-insomnia,105226,idk,57.123,1
426,Keen Minds,48972,idk,56.642,2
427,LaDelikataj,59612,France,56.546,11
428,anonsurf,72411,idk,56.426,42
429,BitWornHats,24701,Poland,56.312,17
430,--==__Har[u]6aToP__==--,76449,idk,56.125,2
431,KoreanGang,38749,"Korea, Republic of",56.047,5
432,Cyber Security Trunojoyo,82607,Indonesia,56.011,41
433,Dashu,105006,United States,55.997,12
434,husky.png,69349,idk,55.906,14
435,wasd,64852,Viet Nam,55.786,32
436,pwnies,1816,Denmark,55.709,8
437,comet,85478,United States,55.509,7
438,Pwninsula,78374,United States,55.392,5
439,Aleph Infinite,70406,idk,55.368,6
440,Hayyim_Sec,72172,idk,55.357,3
441,userenc,42368,Cyprus,55.357,3
442,BabyPhD,11767,Viet Nam,55.259,4
443,Alpha Union,60384,India,55.17,34
444,babybinja,86354,idk,54.844,1
445,P@Ge2mE,44085,Thailand,54.62,47
446,Vox Dei,89671,Argentina,54.518,9
447,grimpan,38063,idk,54.51,4
448,ELFDump,48844,Poland,54.504,8
449,FrenchRoomba,105849,New Zealand,54.486,5
450,Pwnacea,50853,Tunisia,54.458,3
451,ascii overflow,15360,United States,54.365,3
452,Ag3nts,62078,France,54.243,3
453,glua.team,27944,idk,54.193,5
454,Jolly Roger Insecurity,25932,United States,54.034,16
455,c00c00r00c00,70648,Japan,53.994,17
456,Lights of Pineapples,73825,Australia,53.74,13
457,blue-lotus,1941,China,53.727,2
458,SWV_L,81089,United States,53.72,43
459,vanhelsing,10994,idk,53.493,12
460,Ungrateful Thread,83330,idk,53.46,1
461,Tsami,75334,Tunisia,52.974,24
462,hellman,16095,Russian Federation,52.673,3
463,CNSS,16728,idk,52.672,10
464,hackpack,25905,United States,52.487,12
465,WebSpiders,71012,Russian Federation,52.293,19
466,shellrippers,47123,Canada,52.213,12
467,Heaven_Hellpline,44996,idk,52.114,28
468,33e3393c59bed4a77cb2d2ec2cd80e13,49087,Italy,52.057,16
469,NekochanNano!,72201,Japan,51.959,16
470,KonungarnirFróðleikar,75202,Antarctica,51.92,11
471,EVA,24109,Russian Federation,51.888,18
472,jmp0xc0ffee,70263,Romania,51.342,9
473,ivani,83337,Croatia,51.174,12
474,SGW,68557,Japan,51.086,23
475,born2scan,73973,Italy,50.897,17
476,SU,29641,China,50.818,19
477,cyberwehr,35295,Austria,50.794,7
478,Petir Cyber Security,64958,Indonesia,50.736,29
479,Nullcon,2498,India,50.62,1
480,Init 5,72488,France,50.556,12
481,TenDollar,17057,"Korea, Republic of",50.546,10
482,Out Of Energy,72088,Poland,50.461,10
483,ARGOS,3650,"Korea, Republic of",50.374,4
484,0x435446,76528,Romania,50.063,26
485,Layer7 CTF,87286,"Korea, Republic of",50.0,1
486,AyeBeer,85003,idk,50.0,1
487,BSidesSF,54737,United States,50.0,1
488,BurpFiction,59699,Ukraine,49.997,7
489,TuzHack,70199,France,49.893,25
490,MhackGyver,30616,France,49.796,50
491,C521,22317,China,49.699,23
492,HCTF,27880,Germany,49.66,1
493,$wag&hayyim,86355,idk,49.651,1
494,U+1F914,83085,United States,49.588,1
495,Omniscients,64961,idk,49.326,18
496,guatitasec,44929,Ecuador,49.282,16
497,nu117r4c3,74900,idk,49.267,4
498,KipodAfterFree,89050,Israel,49.22,1
499,Security First,1708,"Korea, Republic of",49.204,28
500,wabisabi,25823,Japan,49.179,10
501,syssec,15399,Germany,49.166,5
502,squarectf,63648,United States,49.12,1
503,Invulnerable,17336,Russian Federation,49.083,16
504,Judah,71820,idk,48.944,11
505,derWiderstand,78164,Israel,48.717,13
506,score_gazer,85624,Japan,48.572,22
507,g+,81701,idk,48.56,1
508,Facebook CTF,75542,United States,48.56,1
509,runn3r5,82660,United States,48.548,23
510,GreHax0r,105346,idk,48.5,1
511,int3pids,288,Spain,48.498,2
512,Smyghalloumi,63658,Sweden,48.42,6
513,UCCU,9971,"Taiwan, Republic of China",48.403,13
514,simon,44760,Algeria,48.385,12
515,b0tch_sec,22863,United States,48.302,13
516,DTUHAX,13719,Denmark,48.243,10
517,Bulba Hackers,105724,Belarus,48.22,2
518,Rapace Diabolique,44336,France,48.149,12
519,HackersWhoBlaze,17715,Viet Nam,48.14,1
520,Yokosuka Hackers,81116,idk,47.74,1
521,Nave1337,68843,United States,47.731,18
522,Pandemic,26291,Spain,47.533,10
523,ColdRoot,73530,Canada,47.466,5
524,A MEOW,66590,United States,47.446,6
525,jackdaw,13597,India,47.418,26
526,LogicalGeezers,58125,United Kingdom,47.387,21
527,Horde,50954,Belarus,47.292,53
528,slenderestman lovers,82666,idk,47.08,1
529,HSN CS Club,59620,United States,47.08,1
530,Capgemini Aces Of Spades,87450,France,46.926,5
531,AOR,58460,Indonesia,46.913,11
532,Delusions of Grandeur,446,United States,46.891,10
533,oylo,89783,"Virgin Islands, U.S.",46.882,1
534,NuttyShell,72265,Hong Kong,46.772,16
535,Imperium,69260,Algeria,46.745,15
536,experimental_collaboration,105228,idk,46.716,1
537,Definitely_Not_id01_Soloing,73583,United States,46.64,1
538,Age Of Null,28326,United States,46.64,1
539,MITRE Cyber Academy,13562,United States,46.64,1
540,kn0ck,36087,China,46.552,8
541,makelarides,89786,Greece,46.134,12
542,OverTheWire,69284,idk,46.12,1
543,No Man's Root,38264,Poland,46.112,11
544,TrueRadar,90018,idk,46.029,7
545,dd__,80038,United Kingdom,45.716,6
546,GASoline Beta,87246,idk,45.635,2
547,Securinets,5084,Tunisia,45.44,2
548,ångstromCTF Organizers,15734,United States,45.2,1
549,xdjibi,43477,idk,45.199,15
550,3xploit3rs,81831,India,45.18,14
551,Antichat,826,Russian Federation,45.171,5
552,CTF.SG,77768,Singapore,45.083,9
553,TuX,29404,Indonesia,44.947,16
554,z3r0_n1ght,59236,Viet Nam,44.937,19
555,cr0mize,70889,Czech Republic,44.906,17
556,Jinotega,83333,idk,44.905,6
557,Saint Technics,68873,Russian Federation,44.714,4
558,[9],69542,idk,44.694,4
559,MixTim,64967,Switzerland,44.658,12
560,KLELK,64824,France,44.654,15
561,Hackatsuki,65393,France,44.623,14
562,jinmo123,22056,"Korea, Republic of",44.619,9
563,noname,1071,idk,44.549,22
564,UltraMegaChicken,61507,United States,44.454,9
565,knock-knock,53622,India,44.382,11
566,AdnanSlef,59499,idk,44.324,15
567,318br,24500,Brazil,44.317,6
568,Shallow-Fried Soy Winter Vegetables,73624,United States,44.315,14
569,TimeKeeper,48610,China,44.31,10
570,errant_cattus,90781,Japan,44.219,15
571,ARG Solving Station,45472,idk,44.207,7
572,ahoy,88316,idk,44.0,1
573,Bigos,73948,Poland,43.926,35
574,K17,17058,Australia,43.891,8
575,Lurkrul,75908,China,43.792,27
576,0pentoall,27218,idk,43.789,4
577,Goats,4173,Canada,43.76,1
578,NorthSec Organizers,2492,Canada,43.76,1
579,SharksWithLazersPEWPEW,72196,Germany,43.711,10
580,IrisCS,72776,United States,43.549,15
581,SKR,67702,Malaysia,43.254,20
582,swag,31932,"Korea, Republic of",43.253,7
583,Ingenting,88318,idk,43.125,4
584,Singularity,1425,Russian Federation,43.07,17
585,No Rain No Flowers,79778,idk,43.018,1
586,Phantom troupe,84994,Philippines,42.955,17
587,C0Br@,70205,Romania,42.805,39
588,Useless_flag_hunters,65243,France,42.734,2
589,kasiatutej,45044,Poland,42.72,7
590,TrashPandas,57241,United States,42.433,9
591,Adeptus Malum,75127,idk,42.348,5
592,p4wnWAT,50673,Germany,42.292,13
593,t00lpns,70197,Russian Federation,42.281,25
594,pastabase64,77078,Argentina,42.167,23
595,hanto,20541,United States,42.022,15
596,number71,83331,idk,41.987,1
597,NBL,59103,idk,41.915,8
598,Samsung R&D PL,40193,Poland,41.909,3
599,rawsec,27232,France,41.902,31
600,HTCPCP://,46934,United States,41.752,6
601,M4551V3,69304,Netherlands,41.744,9
602,ByamB4,112018,Mongolia,41.697,23
603,scryptos,10974,Japan,41.687,11
604,UIT-Mak3.1t.Happ3nd,87879,idk,41.625,7
605,Nol3ptr,2524,United States,41.5,12
606,<U2>,63261,"Taiwan, Republic of China",41.421,4
607,zipperpinch,81270,idk,41.42,1
609,Pragyan,33867,India,41.38,1
610,killswitch,49838,Japan,41.366,31
611,Blackfoxsorg,76357,Saudi Arabia,41.354,4
612,vr3m3nny3_7rudn0571,78165,Russian Federation,41.335,7
613,UIT-Ins3cl4b,60500,Viet Nam,41.139,10
614,cgu,51122,"Iran, Islamic Republic of",41.122,5
615,ShroomZ,13560,Poland,41.012,9
616,House of Suicide,89046,Russian Federation,40.974,8
617,ntcZajebisty,70634,idk,40.912,4
618,2guys1team,81752,Estonia,40.818,2
619,blueship,51475,Japan,40.809,56
620,CC19_UniPi,77088,Italy,40.763,14
621,ssh@uzl,61483,Germany,40.757,4
622,nitrow,75575,Switzerland,40.636,20
623,Recursion Fairies,66454,Italy,40.634,6
624,"from Sousse, with love",107171,Tunisia,40.612,5
