rank,Name,team_id,country,score,events
183,Arr3stY0u,176468,China,187.23,28
184,Radboud Institute of Pwning,128996,Netherlands,186.491,18
185,TU Delft CTF Team,134822,Netherlands,184.822,12
186,Lorem Ipsec,30031,Belgium,183.931,19
187,ph1sher,206924,Viet Nam,183.64,31
188,Nepnep,106104,China,182.694,13
189,base64,45387,Spain,182.306,20
190,Contagion,152691,United States,182.219,22
191,BIZone,32190,Russian Federation,181.8,2
192,Platypwnies,112550,Germany,181.523,8
193,N0N@me13,209571,Russian Federation,181.009,35
194,aetruria,251530,Italy,180.138,7
195,SiBears,557,Russian Federation,179.923,23
196,Bits & Pieces,178228,India,179.583,105
197,NASLAB,199725,Italy,178.217,15
198,El3ctronic,266401,China,178.033,7
199,W&M,54666,China,177.185,9
200,noreply,210760,Algeria,177.182,24
201,Federal_Bonk_Investigations,159666,Bangladesh,177.082,57
202,Ah Yalan Dünya,202267,Turkey,176.6,51
203,PWr Synt@x Err0r,88205,Poland,176.537,22
204,ZenHack,37768,Italy,176.486,15
205,PwnSec,28797,Jordan,176.226,36
206,SaturnX,144333,"Korea, Republic of",175.849,24
207,DCDC,174988,Japan,175.613,19
208,zer0pts,54599,Japan,175.388,11
209,Under The Hood,266400,Viet Nam,174.186,7
210,CYberMouflons,81678,Cyprus,173.171,23
211,blackpinker,155048,Viet Nam,173.007,15
212,ångstromCTF Organizers,15734,United States,172.6,1
213,CyberSecurityAustria,193899,Austria,172.082,6
214,PwnProphecy,158049,Germany,171.607,31
215,Bulba Hackers,105724,Belarus,169.871,14
216,Cryptonite,62713,India,169.495,51
217,Wani Hackase,70717,Japan,169.388,40
218,Red Cadets,59617,Russian Federation,168.114,38
219,orgakraut,229364,idk,167.913,4
220,YellowFrogs,66219,Poland,167.643,62
221,CamelRiders,116033,Israel,167.247,44
222,die_trying,209393,Singapore,166.965,50
223,M53,211971,Malaysia,165.728,54
224,squ1rrel,201730,United States,165.589,25
225,HypeBoy,221939,"Korea, Republic of",164.899,4
226,L3H Sec,75946,China,164.543,12
227,Chaitin Tech,60371,China,164.0,1
228,VNXX,212413,Viet Nam,162.205,34
229,AUTOEXEC.BAT,169864,Hong Kong,161.278,9
230,FoocHackz,229139,Italy,160.998,9
231,UofTCTF,139261,Canada,160.826,31
232,Pwnzer0tt1,193903,Italy,160.17,15
233,MMM,4026,idk,158.711,6
234,Zażółć gęślą jaźń,185960,Poland,157.959,14
235,W4ntY0u,211728,China,157.855,38
236,Knightsec,2500,United States,157.711,31
237,Cyber Dark Inferno,183240,Japan,157.487,20
238,Türkiye Türklerindir,149800,Turkey,157.279,20
239,CSUI,70551,Indonesia,156.902,11
240,m1t0,144177,Japan,156.077,43
241,l||l|llll||l|ll|,225506,United States,155.794,23
242,HaverageBhackariEnjoyers,198886,Italy,155.544,6
243,PRKV,26286,Indonesia,155.101,15
244,Epic Leet Team,9061,Brazil,155.022,26
245,GRIS,926,Brazil,154.755,12
246,AkaSec,107202,Morocco,154.356,8
247,TeamCC,34942,Japan,152.731,40
248,TSG,16088,Japan,151.957,11
249,bER4bb1t$,177759,Egypt,151.712,16
250,d4rkc0de,15154,India,150.422,31
251,ThreeTop Walk,181118,Singapore,150.256,4
252,T.U.S.K,165776,India,149.83,31
253,Katzebin,141539,China,149.445,4
254,ECSC FI,194113,Finland,149.321,7
255,USTC-NEBULA,168863,China,148.085,23
256,PTB_WTL,119975,Romania,147.656,3
257,Permutation City,214807,United Kingdom,147.488,39
258,Titan Crew,211255,India,146.883,33
259,⚔️TSJ⚔️,150366,"Taiwan, Republic of China",146.748,11
260,AirOverFlow,140448,Pakistan,146.629,31
261,Cool Team,43315,Singapore,146.072,53
262,Martial_Law_Enforcer,141789,idk,145.84,87
263,slither,202847,United States,144.609,14
264,fearless,66276,Czech Republic,144.562,11
265,.hidden,225182,Romania,144.232,25
266,0nePadding,217710,Japan,144.232,32
267,std::weak_ptr<moon>,206067,idk,143.813,4
268,EZClap,78611,United States,143.213,10
269,VP-Union,221827,idk,142.937,6
270,BITSkrieg,22310,India,142.899,86
271,aa.crypto,214223,Hong Kong,142.544,31
272,OnlyFeet,144644,United States,142.353,33
273,The ViralVipers,212506,idk,142.153,31
274,프로그램털모찌,268434,"Korea, Republic of",142.072,3
275,CCUG,45168,Indonesia,141.438,19
276,SecGang,207316,Viet Nam,141.128,14
277,DTRUSH,195787,Russian Federation,141.037,7
278,SUSlo.PAS,6502,Russian Federation,140.447,6
279,Hack The Box,136056,United Kingdom,139.26,3
280,Superflat,274071,Netherlands,139.113,2
281,Saudi,81227,Saudi Arabia,138.473,25
282,RPCA Cyber Club,132960,Thailand,138.382,30
283,flagbot,34878,Switzerland,137.262,12
284,Cybernatural,34036,Germany,137.249,15
285,TamilCTF,128998,India,136.998,27
286,DragonSec SI,113511,Slovenia,136.72,9
287,Straw Hat,264910,China,136.187,3
288,HackDagos,220437,Italy,136.002,8
289,tinybaby,154781,idk,135.997,33
290,DaVinciCode,112645,France,135.789,28
291,zeski,134850,Slovenia,135.778,12
292,duckrice404,214226,Singapore,135.719,20
293,th3_r0n1ns,206619,Algeria,135.231,28
294,GCC,19194,China,134.898,11
295,Team-0x7,151358,Sweden,134.108,20
296,FrenchRoomba,105849,New Zealand,133.982,6
297,Cryptoverse,198848,China,133.582,15
298,securisec,39971,Bangladesh,133.564,43
299,abbabaab,207040,Japan,133.536,19
300,My4nM4r,145625,Myanmar,133.289,22
301,TBTL,170112,Croatia,133.177,11
302,Elite.sa,230138,Saudi Arabia,132.788,38
303,lab4,154533,Poland,132.212,24
304,D4ISh0,230650,United States,132.136,24
305,EfEsBees,216850,Germany,132.093,7
306,defragmented.brains,325,idk,132.025,15
307,YegSec CTF,109674,Canada,131.452,12
308,Stellar Vector,192988,Belgium,131.416,25
309,Omogen Heap Overflow,20486,Sweden,131.009,7
310,Securinets,5084,Tunisia,130.84,1
311,ByamB4,112018,Mongolia,130.394,23
312,Hack@Sec,135426,Nepal,130.386,59
313,IEEEFTW,195027,Greece,129.295,53
314,Lilac,15163,China,129.079,7
315,EXOrcism,224313,idk,128.943,21
316,NYUSEC,439,United States,128.632,42
317,The Dwellers of the Hideout,185599,idk,128.364,11
318,Mason Competitive Cyber,24704,United States,128.138,40
319,BYU Cyberia,155711,United States,128.092,15
320,nyahello,141532,"Taiwan, Republic of China",127.213,14
321,/bin/cat 🐈,211363,idk,126.846,14
322,89cr3w,165821,Russian Federation,126.578,9
323,T5F3C7,207326,China,126.425,39
324,NuttyShell,72265,Hong Kong,126.024,9
325,K!nd4SUS,150337,Italy,125.341,10
326,M0NT3C4RL0,195096,Italy,124.443,13
327,cR4.sh,224675,Russian Federation,124.341,15
328,Akatsuki,163697,India,123.233,25
329,pingCTF,147266,Poland,122.214,16
330,hackpack,25905,United States,121.341,10
331,Ulisse,71738,Italy,120.96,11
332,n00bz,953,idk,120.746,21
333,CSUF,47011,United States,120.61,24
334,polaris,5171,China,120.512,12
335,pasten,6965,Israel,120.157,3
336,Starburst Kiwawa,200951,"Taiwan, Republic of China",120.119,16
337,pony7,20769,France,119.937,13
338,HKUSTFirebird,65249,Hong Kong,119.804,7
339,CreateRemoteThread,146417,Singapore,119.528,16
340,fsharp_hk,211704,Hong Kong,119.513,8
341,hack^3,113199,Italy,119.456,30
342,isanapap,159278,"Taiwan, Republic of China",119.2,1
343,swift-salad,149803,United States,118.978,11
344,SIGAN,186784,Russian Federation,118.627,20
345,/bad,52415,Singapore,118.455,16
346,pwnthenope,117588,Italy,118.307,14
347,Red_Rebels,203484,Bangladesh,118.02,52
348,stone,52754,China,117.985,39
349,Heaven's_Birds,142149,Algeria,117.867,25
350,DIG174L,202290,Belgium,117.834,14
351,dead unsigned,155252,Russian Federation,117.757,8
352,1nf1n1ty,151859,India,117.441,69
353,WackAttack,200667,Norway,117.334,20
354,onotch,37849,Japan,117.256,28
355,ByteBandits,13691,India,117.242,24
356,1NS0MN14,213313,Jordan,117.145,49
357,FR33_T34M_Z,209717,Algeria,117.097,38
358,ri5e,48915,idk,116.448,80
359,TWN48,229439,Norway,116.405,2
360,acdwas,31109,Poland,116.09,62
361,Security Factorial,82676,"Korea, Republic of",115.809,20
362,ISFCR PESU,166645,India,115.621,25
363,:blobcatarmy:,221133,Hong Kong,115.579,4
364,Ng00m4lDhuhr,196656,Egypt,115.554,45
365,N30Z30N,110841,Japan,115.183,44
366,team enu,4894,Japan,115.097,13
367,wgpsec,135327,China,114.687,76
368,M.I.S.T.,6796,Germany,114.639,2
369,__watermelon_chk_fail,247406,idk,114.308,2
370,Jutlandia,166995,Denmark,113.743,25
371,1stw0lf,222332,idk,113.652,20
372,DTUHAX,13719,Denmark,112.689,6
373,a.K.a.C.S.u.C.i,232439,idk,112.644,11
374,Babbage Patch Kids,215659,United States,112.578,18
375,The villagers,217192,Jordan,111.703,27
376,SiliconBits,141663,Bangladesh,111.571,30
377,badsctr,134754,Poland,111.354,46
378,Griffyns,221924,Pakistan,111.289,23
379,Stonks Security,198916,Cyprus,111.284,6
380,LoTek,86390,United States,110.729,18
381,Khonsu,154772,France,110.296,15
382,0RAYS,61928,China,110.124,12
383,Ćwierćgłówki,210759,Poland,109.689,12
384,The Parliament of Ducks,233262,idk,109.401,1
385,Mayas,47386,Mexico,109.17,19
386,MAGER,158703,Indonesia,109.102,8
387,asmhole,207689,United States,109.051,13
388,DICEGANG BLEEN,263320,idk,108.791,1
389,DU4L,133447,Germany,108.582,22
390,TetCTF,71781,Viet Nam,107.78,1
391,Mai Thanat Hack,215428,Thailand,107.085,8
392,Z0D1AC,199146,United States,106.866,14
393,scriptohio,144581,United States,106.791,6
394,🐧,39539,idk,106.731,24
395,Madoka,208457,Russian Federation,106.714,49
396,Crusaders of Rust,132628,United States,106.444,4
397,ZeroFlagsInc,71794,Germany,105.573,6
398,bi0sblr,72702,India,105.369,46
399,Samurai,1937,United States,105.326,5
400,HeroisDoMar,195853,Portugal,105.087,6
401,Davidpb,184107,Germany,105.056,30
402,xSTF,15341,Portugal,103.957,22
403,c00c00r00c00,70648,Japan,103.949,12
404,bawolff,154529,Canada,103.917,13
405,JKKNIU_C7b3r_K9!ghts,182786,Bangladesh,103.811,25
406,Wanna.W1n,138431,Viet Nam,103.697,5
407,[team Team],49808,Russian Federation,103.64,2
408,Batman's Kitchen,3135,United States,103.234,8
409,Hailegebriel,183128,Ethiopia,102.357,25
410,Hacklava,143525,Japan,102.204,15
411,Protektive,228934,Morocco,102.174,47
412,Medus'Hack,151960,France,102.028,7
413,Samsung Research Security Team,128038,"Korea, Republic of",102.0,1
414,Syclover,455,China,101.768,13
415,IITBreachers,165802,India,101.507,18
416,DoseGang,240086,idk,101.5,1
417,Utaha,159092,"Taiwan, Republic of China",101.207,14
418,Cv4k5ie,31325,Russian Federation,100.837,19
419,pymi,175619,Viet Nam,100.778,33
420,Team H4C,1301,"Korea, Republic of",100.768,59
421,5h4d0wb10k3r,141760,idk,100.699,24
422,Wesserboy,163162,Netherlands,100.43,16
423,P4ren,200553,Poland,100.426,20
424,2600,165541,France,100.357,3
425,NMB unit 6l,206982,Russian Federation,100.329,25
426,JustCatTheFishOrganizers,231346,idk,100.211,3
427,afterdark,195078,Belarus,100.109,21
428,mocne tapsy,231411,Poland,99.947,6
429,CSI,11930,Indonesia,99.385,24
430,ITMO FSIT,264636,Russian Federation,99.36,2
431,x0rc3r3rs,66247,India,99.101,25
432,ECSC Slovak Cyber Team,197247,Slovakia,98.735,14
433,Maj'dul Malware Club,198968,United States,98.265,44
434,JSoyke,201142,Australia,98.101,92
435,Z0k3r,221149,Viet Nam,98.092,30
436,HackUTT,38331,France,98.065,27
437,CristalloClub,214565,France,97.947,31
438,TahSec,72775,Australia,97.875,26
439,jAvDeD,210054,Russian Federation,97.729,20
440,ARESxSekai,217110,idk,97.632,3
441,Cyberlandsholdet,60501,Denmark,97.522,3
442,Alexius,178379,"Tanzania, United Republic of",97.288,98
443,CBL,174991,Jordan,97.136,51
444,Script Kitties,49103,Canada,96.591,13
445,0rd3rs,211463,Viet Nam,96.325,65
446,Dizzy spell,150841,Russian Federation,96.23,3
447,xlr8or,235001,idk,95.276,7
448,SeaTeaFrogs,180435,Russian Federation,95.271,26
449,NICC,214936,United States,94.8,2
450,S4t4n_arm0r,212972,India,94.533,15
451,nhl4000,133827,Canada,94.253,30
452,NoCLB,237304,France,94.12,22
453,n00bzUnit3d,152491,idk,93.669,34
454,DeepThonts,147377,idk,93.462,9
455,IllIllIIllIIlII,190343,"Korea, Republic of",93.333,14
456,Tasteless,604,idk,93.331,7
457,DownUnderCTF,126400,Australia,93.26,1
458,ret2school,111931,France,93.101,14
459,HDFR,140217,France,93.062,16
460,Mother I'd Like to Flag,182289,France,92.917,11
461,PunchClub,201645,Russian Federation,92.914,16
462,******,12592,China,92.745,16
463,14ura,217489,Russian Federation,92.577,18
464,WashingMachineStackers,220452,Greece,92.268,17
465,Sambal Seruit,221172,Indonesia,92.241,16
466,SHAHEEN,198887,United Arab Emirates,92.146,7
467,SQLKinkjection,197263,idk,92.137,15
468,i'm down QQ,195564,"Taiwan, Republic of China",92.064,14
469,A-Esjes,207936,Netherlands,92.034,18
470,Dynamik,142479,Ukraine,91.943,15
471,HACKTORIA,176808,Chile,91.902,47
472,S.O.A.P,230259,Viet Nam,91.882,11
473,ACTFA,166364,Indonesia,91.438,19
474,CyberSp3ck,202080,Italy,91.404,14
475,BeginnersSec,220741,Japan,91.389,12
476,TuX,29404,Indonesia,91.269,37
477,天枢Dubhe,87469,idk,90.729,4
478,Advanced CTF Threat,208987,Greece,90.517,50
479,42Roma,235000,Italy,90.476,7
480,L,11724,China,90.283,7
481,nCreeps,203035,India,90.216,45
482,G2,181416,Jordan,90.172,9
483,Arab Security Cyber Wargames,127553,Egypt,90.0,2
484,Nupakachi,80571,Viet Nam,89.789,15
485,r3v0lt,194948,Pakistan,89.777,9
486,dicegang grue,221825,idk,89.652,2
487,datapoison,179977,Russian Federation,89.438,17
488,daffainfo,215949,Indonesia,89.218,34
489,Cyber Security Enthusiast,175608,Bangladesh,89.171,27
490,Insomni'hack Team,104742,Switzerland,89.04,2
491,JustDoCtf,179705,Poland,88.906,21
492,Trustable,214795,idk,88.752,13
493,Corax,113107,Norway,88.749,10
494,UT-THS,200263,Netherlands,88.596,14
495,JordanSec,260705,Jordan,88.16,11
496,Cyberlandslaget,225509,Norway,88.09,6
497,mizz onreal fg jilf,200057,idk,88.062,20
498,0NLY_FL4G$,186845,India,87.739,42
499,hust3r,222844,Viet Nam,87.206,13
500,BeautifulSSSUP,177099,Italy,87.164,11
501,isss,69010,United States,87.08,1
502,天枢,14393,China,86.718,5
503,Itemize,11404,Norway,86.449,6
504,Xp0int,18925,China,86.425,26
505,onepunchpwn,82319,Georgia,86.311,6
506,bright_lights,204281,idk,86.262,18
507,cursed,199492,Antarctica,86.189,3
508,Ganesh,54706,Brazil,85.924,13
509,donut disturb,229308,Singapore,85.345,9
510,MvtinaPwn,47420,Italy,85.288,13
511,Links,221487,Sweden,85.259,15
512,baby shark,221142,Viet Nam,85.035,49
513,V&N,106087,idk,84.992,12
514,Mazala,65326,Mongolia,84.916,20
515,5H4RK5,217764,Serbia,84.911,9
516,Gang de la Sinfonia,193637,Canada,84.783,33
517,jgod0ragqwe,226045,Russian Federation,84.211,11
518,schwein'o'karas,202337,Ukraine,84.196,21
519,Disqualified,33040,"Iran, Islamic Republic of",83.731,26
520,Monk3y Security,154518,United States,83.591,14
521,ret2rev,154567,United States,83.587,5
522,dlife,206928,China,83.34,21
523,1337%Yogurt,213093,Viet Nam,83.077,19
524,l33t1m,142094,Russian Federation,82.916,16
525,RiceSec,30012,United States,82.862,10
526,nobi,214567,Japan,82.805,15
527,Don Quijote,208480,Japan,82.795,34
528,HSN CS Club,59620,United States,82.1,1
529,H_More,222035,Syrian Arab Republic,81.976,12
530,NSFW,82445,France,81.684,19
531,Team 8bit,214509,Pakistan,81.607,17
532,rot0,217215,United States,81.45,19
533,Square,46747,United States,81.42,1
534,hamayanhamayan,61295,Japan,81.406,66
535,IIT(BHU)CyberSec,22546,India,81.098,29
536,BackMoon,79338,idk,80.984,103
537,SeaHatVN,197319,Viet Nam,80.85,20
538,CarpeDien,135994,Portugal,80.712,31
539,ASEAN pepe,271786,idk,80.578,2
540,cheriPI,151152,United Kingdom,80.403,8
541,Hor1zon,207749,China,80.368,33
542,EXE.F1LL,221577,United States,80.306,12
543,r3billions,50821,Egypt,80.249,6
544,オラオラオラ!,208483,idk,80.07,6
545,Space Security Challenge Team,111457,United States,80.0,2
546,CryptoHackers,127580,idk,79.66,2
547,keymoon,113421,Japan,79.563,7
548,大吉北！,263928,China,79.371,3
549,Lights of Pineapples,73825,Australia,79.347,6
550,neubee,204718,idk,79.268,24
551,mu5k3733r5,267670,India,79.205,20
552,BetR,166401,Switzerland,79.154,14
553,superflip,2600,Japan,78.708,8
554,PASECA,70335,Russian Federation,78.284,1
555,FZT,209424,Germany,78.247,17
556,fzhshzh,83758,idk,78.009,119
557,UMBC Cyber Dawgs,18405,United States,78.0,1
558,Invaders0x1,217079,India,77.969,32
559,_void,221212,Czech Republic,77.779,13
560,Nol3ptr,2524,United States,77.725,47
561,VKTeam,32525,Russian Federation,77.479,5
562,rwandi,224317,Rwanda,77.418,24
563,Robot Mafia,292,idk,77.324,4
564,capybara_clan,167390,United States,76.979,7
565,FortuneComes,263929,idk,76.863,6
566,room2042,60823,Netherlands,76.849,11
567,M4L1CiOu5,166655,Russian Federation,76.711,8
568,ttt,1515,idk,76.536,16
569,lydxn,274149,Canada,76.467,9
570,team_7even,105431,Algeria,76.449,7
571,ECSC_Team_Germany,270529,idk,76.192,1
572,Vidar-Team,8211,China,76.181,7
573,fr334aks,83289,Kenya,76.166,28
574,Hacker Ameer,32092,Philippines,76.129,34
575,Payatu Bandits,214924,India,76.077,8
576,noname,1071,idk,76.068,42
577,r3pka,252055,Russian Federation,75.605,15
578,kokoška,201859,Slovenia,75.498,10
579,UnchosenOnes,192311,Poland,75.495,19
580,kijitora,193626,Japan,75.474,1
581,peepo,224686,Viet Nam,75.446,20
582,KUDoS,71813,Japan,75.382,22
583,cscg,270943,idk,75.289,1
584,[email protected],189868,"Taiwan, Republic of China",75.269,1
585,Zoook,203563,Austria,75.206,12
586,QC,114904,idk,75.204,8
587,infim,270520,"Korea, Republic of",74.92,18
588,Продам гараж за флаги,212793,Russian Federation,74.868,13
589,H@ckXi0m,225137,Côte D'ivoire,74.741,21
590,mikoan,75569,Japan,74.663,14
591,Ph0t1n1a,55197,China,74.568,9
592,SacredShell,222957,idk,74.467,19
593,H4ckan3derl1,229409,Italy,74.466,13
594,soon_haari solo play with beer,214876,"Korea, Republic of",74.351,3
595,TAMUctf,37721,United States,74.0,1
596,M@h@d3v D3s@i,271783,idk,74.0,1
597,night_is_dark_and_full_of_errors,82304,Slovakia,73.987,7
598,NIS,7893,Japan,73.98,13
599,tjcsc,53812,United States,73.736,6
600,bhackari,194130,Italy,73.714,11
601,Synacktiv,156507,France,73.619,3
602,sln.1550,150898,China,73.381,11
603,jir4vvit,151074,"Korea, Republic of",73.356,26
604,QUTWHITEHATS,196930,Australia,73.314,12
605,HacktBack,190999,France,73.27,10
606,MSAB Research,190374,Sweden,73.06,3
607,UKFC,224947,idk,72.786,16
