rank,Name,team_id,country,score,events
225,penthackon,5348,idk,56.257,11
226,keva,2980,Russian Federation,55.864,9
227,Wizards of [N|R]ops	,23280,idk,55.625,1
228,DTUHAX,13719,Denmark,55.209,19
229,b1n4ry4rms,7993,Kazakhstan,55.057,22
230,CAT-Security,1298,"Korea, Republic of",54.994,17
231,RTFM,16856,Brazil,54.81,23
232,vand,359,United States,54.745,1
233,TenDollar,17057,"Korea, Republic of",54.525,14
234,JBZ,31388,Italy,54.373,8
235,badfirmware,29966,idk,54.37,6
236,f4lrik,27227,idk,54.253,9
237,brucel33t,18435,Canada,54.201,22
238,SoySauce,10262,"Taiwan, Republic of China",54.115,2
239,Execut3,14162,"Iran, Islamic Republic of",54.101,20
240,team bob,18889,idk,53.872,3
241,Retired - Fast Affine Projection,16845,Indonesia,53.705,14
242,四川无声-PKAV,23545,China,53.622,3
243,SATELIGHT,23282,idk,53.38,2
244,Kernel Space Invaders,13707,Germany,53.288,3
245,pdgn,13740,idk,53.006,10
246,Public Security Section 9,17407,idk,52.855,1
247,$1,31276,"Taiwan, Republic of China",52.793,7
248,team enu,4894,Japan,52.751,4
249,VoidHack,21137,Russian Federation,52.75,12
250,a1exdandy,22049,Russian Federation,52.364,6
251,GeeksSpeak,13718,"Iran, Islamic Republic of",52.023,8
252,ReallyNonamesFor,2540,Russian Federation,51.558,8
253,TowerOfC00kies,26886,Italy,51.085,2
254,VXRL,326,Hong Kong,51.082,9
255,Slug Security,12631,United States,51.018,12
256,bruh,37352,United States,50.817,10
257,9SOC,20989,idk,50.803,17
258,6l0ry,1429,"Taiwan, Republic of China",50.555,20
259,igorPyan,13449,idk,50.419,17
260,CTF wo Suru,27420,Japan,50.393,10
261,dephault,17685,idk,50.31,12
262,[Redacted],12095,idk,50.306,4
263,playhash,27009,idk,49.845,1
264,ByteShredders,20910,Netherlands,49.772,9
265,th3jackers,10498,Algeria,49.607,20
266,Brutewoorse,8297,Germany,49.523,16
267,malloc,24744,idk,49.325,4
268,M57,15342,United States,48.869,10
269,PDKT,16919,Indonesia,48.787,19
270,xeksec,22041,Russian Federation,48.778,8
271,没有一个系统是安全的,20554,idk,48.306,4
272,Ridge Racer,27933,Australia,48.277,8
273,ROIS,6476,China,48.274,6
274,D2GSS,29946,idk,48.26,8
275,Burlingpwn,22541,United States,48.205,10
276,g0tiu5a,16931,Japan,48.162,35
277,Shadow Servants,20740,Russian Federation,47.548,16
278,The Cat is #1!!,2538,"Korea, Democratic People's Republic of",47.466,5
279,greunion,29976,Greece,47.231,7
280,AssuredSecNinjas,11565,idk,47.0,1
281,OPT,8381,China,46.302,26
282,Hackademics,559,Germany,46.3,16
283,morganFr33man,13728,idk,45.904,9
284,c21h30o2,16864,Russian Federation,45.764,13
285,nattypwns,23187,United States,45.147,11
286,jrReverselab,25775,idk,45.129,1
287,bpsec,22543,"Korea, Republic of",45.107,1
288,Fluxion,12681,Slovakia,45.068,15
289,objEEdump,16979,United States,44.754,31
290,KerKerYuan,13605,"Taiwan, Republic of China",44.3,13
291,HeXA,3039,"Korea, Republic of",44.081,18
292,Google CTF,23929,idk,43.98,0
293,pm-hibernate,22296,idk,43.64,7
294,The DHARMA Initiative,1501,Spain,43.566,37
295,Nol3ptr,2524,United States,43.458,12
296,CO2,26270,"Taiwan, Republic of China",42.954,12
297,qsec,32229,France,42.543,2
298,HCTF,27880,Germany,42.28,0
299,Null@Root,3637,"Korea, Republic of",42.105,2
300,DERPA,27010,idk,42.034,1
301,0xCB3,14400,idk,41.983,7
302,BitK,4404,idk,41.676,8
303,Spatenbräu,30618,idk,41.551,1
304,eipiplus1equals0,22375,Germany,41.468,9
305,crayontheft,21170,United Kingdom,41.319,25
306,Alone,7568,idk,41.21,6
307,damedesu,30987,idk,40.631,6
308,CODEGATE,39352,"Korea, Republic of",40.55,0
309,SegFault,3944,India,40.303,8
310,TeamRedAce,3198,Netherlands,40.171,16
311,Ten*48,20402,idk,39.768,5
312,Security First,1708,"Korea, Republic of",39.726,10
313,kanteau,26123,idk,39.44,1
314,HackersWhoBlaze,17715,Viet Nam,39.44,0
315,Sigma,4952,China,39.439,6
316,QuokkaLight,22075,France,39.069,10
317,NaruseJun,21252,Japan,39.044,6
318,Cyber Kitten Attack Squad,25776,idk,38.944,2
319,"""monads""",13458,idk,38.93,6
320,Come to Try Fortune,19230,"Taiwan, Republic of China",38.624,18
321,Bah Humbug,18399,idk,38.607,6
322,pollypocket,1157,Belgium,38.027,1
323,ARGOS,3650,"Korea, Republic of",37.713,14
324,err0r-451,21850,Russian Federation,37.528,13
325,ZeroDimension,29528,idk,37.391,13
326,K17,17058,Australia,37.365,9
327,PoisonedBytes,2597,Tunisia,37.252,8
328,Cyber Pig Security,31315,Germany,37.172,4
329,bicycle_overdrive,20907,Russian Federation,37.17,17
330,BORG,23278,United States,37.096,6
331,HackInfinity,15402,India,36.968,17
332,LeeSecDol,23833,idk,36.821,1
333,ked,10175,Russian Federation,36.678,8
334,q86,19364,"Taiwan, Republic of China",36.232,9
335,Don't hack alone,29986,United States,36.158,2
336,NULLify,573,United States,36.044,14
337,DATATECH,15663,Tunisia,35.881,9
338,0d0a,21905,idk,35.642,14
339,SIGINT,6473,United States,35.638,7
340,The Northern Coalition,32119,Canada,35.6,5
341,YOKARO-MON,2353,Japan,35.594,8
342,okudo3,6999,Japan,35.25,18
343,jinmo123,22056,"Korea, Republic of",35.002,10
344,KINdred,23834,idk,34.896,3
345,天枢,14393,China,34.779,4
346,MetaMelange,29913,Austria,34.763,6
347,Danang_Hoian,31283,Viet Nam,34.722,4
348,PeterPEN,566,Russian Federation,34.625,16
349,오 그거 좋네요,23835,idk,34.486,1
350,CSI,11930,Indonesia,34.41,14
351,OldTeam,23356,United Kingdom,34.31,5
352,NBP Security,26239,"Korea, Republic of",34.304,8
353,shioshiota,21210,idk,34.212,5
354,ProjectSlayer,23836,idk,34.151,1
355,treehacker,25780,idk,34.097,4
356,Kernelsanders,6123,idk,33.807,12
357,swehack,11925,Sweden,33.761,14
358,Lancet,20556,China,33.745,6
359,MSU-CTF,17635,United States,33.723,11
360,Identity Crisis,19362,idk,33.643,2
361,El Turco,18428,idk,33.585,5
362,mrx,11380,Japan,33.21,15
363,Ping-Mic,13755,idk,33.143,9
364,mongo,8757,idk,32.953,3
365,Itemize,11404,Norway,32.838,17
366,SomeRandomName,4695,idk,32.746,7
367,2nit,17671,"Korea, Republic of",32.694,13
368,LoST CTF,30933,Portugal,32.576,5
369,YoloSw4g,27486,France,32.511,10
370,kknock,373,idk,32.253,8
371,PWNapple,21735,idk,31.956,4
372,aegis,1313,"Korea, Republic of",31.954,11
373,P01TERGEIST,30749,Japan,31.871,11
374,Special Research Team,31307,Russian Federation,31.86,0
375,M.I.S.T.,6796,Germany,31.636,4
376,bitbitbit,15549,idk,31.526,4
377,superflip,2600,Japan,31.122,3
378,0x00C0FFEE,32298,United Kingdom,31.105,4
379,M*CTF-team,29974,Russian Federation,31.0,0
380,0ops Junior,27012,idk,30.936,1
381,vulnhub-ctf,10276,idk,30.671,12
382,DjigIT,21184,Russian Federation,30.592,25
383,TechSec,24526,United States,30.5,7
384,[censored],558,Russian Federation,30.487,9
385,D3siprox,20563,Morocco,30.396,25
386,hACK,11000,idk,30.313,7
387,WCSC,315,United States,30.268,15
388,ghost@/bin/sh,23217,France,29.946,12
389,Gophers in the Shell,29977,United States,29.923,8
390,Deepsea,21320,"Korea, Republic of",29.76,10
391,Yahoo knows him,23736,idk,29.72,9
392,Cambridge2,32174,United Kingdom,29.498,5
393,Allhex,24731,Poland,29.487,11
394,H3X0R,22101,idk,29.258,11
395,real_escape_string,26262,idk,29.174,4
396,vimvaders,16698,Italy,29.131,17
397,oneup,789,idk,29.05,6
398,cRUcible,18421,Iceland,28.905,16
399,r00timentary,32783,United States,28.868,3
400,HETTO,15571,idk,28.713,3
401,Digital Beegiz,24541,France,28.702,1
402,BS Labs,5360,idk,28.567,6
403,Singularity,1425,Russian Federation,28.531,6
404,kowliz,32806,idk,28.523,1
405,Securinets,5084,Tunisia,28.52,0
406,Swampers,26118,Russian Federation,28.518,9
407,CLGTftMeePwn,33088,idk,28.505,1
408,negainoido,10934,Japan,28.313,9
409,Black Technology Royal,10131,Hong Kong,28.057,13
410,Mayhem,29797,idk,28.045,2
411,seven,12918,Croatia,28.008,6
412,Migdalo,28522,idk,27.916,13
413,hack.ERS,4141,Netherlands,27.778,1
414,MSEC,12156,idk,27.709,7
415,40thieves,27283,idk,27.6,1
416,ALICTF,26236,China,27.6,0
417,monty-hall,27215,idk,27.571,1
418,DC21321,10265,Algeria,27.497,13
419,bobteam,23283,idk,27.443,1
420,Team IA,20533,Viet Nam,27.193,13
421,alert1,24077,Russian Federation,27.038,2
422,SoonDaefcon,27013,idk,27.016,1
423,ECX Inc.,3602,United States,26.899,21
424,SYNБИРСКИЙ СЫЧ-ТРАМП В ЗДАНИИ,32123,idk,26.875,1
425,kimiyuki,21665,Japan,26.851,5
426,Registered Hex Offenders,24394,idk,26.803,2
427,WildWolf,12582,China,26.798,7
428,ThienDiaHoi,27932,Viet Nam,26.596,8
429,lintile,15251,United States,26.592,12
430,l3g10ns,30758,idk,26.544,5
431,mbzylqn,30981,idk,26.509,2
432,getbaddrinfo,23294,idk,26.489,4
433,NeOLux-C1Ph3r,13611,France,26.439,29
434,Yozakura,19057,Japan,26.413,15
435,h4ckfleisch,33743,idk,26.373,1
436,wzy,27495,United States,26.355,10
437,isitdtu2,8529,idk,26.21,16
438,D@rk$h3ll,20516,"Palestinian Territory, Occupied",26.185,22
439,takaki,18460,idk,26.169,10
440,adhoc,32255,idk,26.157,1
441,Cache_Crook,24419,India,26.016,18
442,n0de,17203,United States,25.943,11
443,mgking,27557,idk,25.929,2
444,Bopoznpvt,20897,Viet Nam,25.732,15
445,CyberTeam6,14062,United States,25.563,21
446,AmongOthers,29826,idk,25.525,1
447,HackThisSite,22295,idk,25.473,9
448,More Smoked Leet Chicken,1005,Russian Federation,25.434,2
449,11-Digit Prime Number,20508,Turkey,25.321,14
450,gentlemen,23288,China,25.259,2
451,MistouflOWN,24542,idk,25.235,1
452,BJ4,26296,idk,25.177,2
453,Blue-Whale,5140,China,25.175,8
454,WeAreScientists,2010,Austria,25.165,5
455,Pwn Force X,29505,Indonesia,25.112,3
456,invincible,8729,"Iran, Islamic Republic of",25.091,5
457,ckm,17340,"Taiwan, Republic of China",25.085,12
458,IngloriousMonkeys,1832,Austria,25.046,12
459,darc0ders,30755,idk,24.97,1
460,xmen,18423,idk,24.842,4
461,PeakChaos,2529,United States,24.749,13
462,TitsRNice,21682,idk,24.652,1
463,Identity,27539,idk,24.622,2
464,phucteam,25908,Viet Nam,24.559,9
465,Play4Fun,17319,United States,24.425,5
466,jackdaw,13597,India,24.378,11
467,Another Bad Idea,27541,idk,24.306,9
468,Dawn,5386,China,24.201,5
469,JDIS,20524,Canada,24.054,4
470,DoubleSigma,31003,"Taiwan, Republic of China",24.029,8
471,CSH,29987,United States,24.005,3
472,YTT,27752,idk,24.0,1
473,Dakine,28554,idk,23.927,14
474,Avidya,19215,United Kingdom,23.836,18
475,sixaolphls,32506,idk,23.835,1
476,Full Metal Cyber,27014,idk,23.694,1
477,ZheTiZaZuo2YouYiDeXiaoCuan,25777,idk,23.663,1
478,rainbow kittens,30756,idk,23.638,2
479,TKOX,16831,Viet Nam,23.599,5
480,IBAS,8165,Russian Federation,23.512,10
481,NOPROPlem,27637,idk,23.375,1
482,invader,10185,idk,23.364,14
483,wasamusume,3655,Japan,23.33,11
484,TomoriNao,21206,Japan,23.311,6
485,Thomas,29549,"Korea, Republic of",23.286,8
486,mnur,30974,"Korea, Republic of",22.923,3
487,Yamagi.com,7612,Japan,22.908,22
488,Hubert Hackin',19040,Canada,22.888,2
489,TheExploiter,21878,France,22.762,13
490,YouAreDelayingTheProject,28372,Germany,22.743,6
491,super_nonharmful_busters,27550,idk,22.661,4
492,signal,22051,United States,22.63,2
493,Sunset,19161,idk,22.543,7
494,katagaitai,1957,Japan,22.49,2
495,Zenk-Security,545,France,22.455,2
496,evandrix,2749,United Kingdom,22.38,10
497,Internetwache,19799,Germany,22.353,4
498,Pes planovalgus,23314,idk,22.204,5
499,3rdeye,27931,idk,22.182,1
500,rpplusplus,15264,China,22.137,2
501,CyberOps,26669,idk,22.035,17
502,Guardian1,23837,idk,21.96,1
503,mushd00m,4151,France,21.952,3
504,SSR_CTF_BU,29517,Brazil,21.868,2
505,shtarkraft,19096,idk,21.748,2
506,vanhelsing,10994,idk,21.688,24
507,Bl@ckWhite,19242,"Taiwan, Republic of China",21.68,20
508,BU,13710,United Kingdom,21.647,14
509,다시한번내솜씨를제대로보여줄시간이군,23838,idk,21.59,1
510,NaijaSecForce,27562,Nigeria,21.516,14
511,2O2L2H,26928,idk,21.505,22
512,Animal.OhYeah,19086,Viet Nam,21.498,6
513,bradp1tt,21826,idk,21.44,6
514,SpectriX_BestCheaterz,24468,idk,21.39,1
515,RingZer0Team,27117,Canada,21.374,3
516,nobbd,19907,idk,21.353,3
517,like_a_heron,23284,idk,21.224,1
518,Abracada,28012,idk,21.151,6
519,w@rr10r$_of_l1ght,30757,idk,20.994,1
520,Thanos,20589,China,20.903,9
521,NInjaOpenCore,32340,idk,20.879,7
522,Gunns and Roses,15737,idk,20.68,2
523,Smart Robot,16112,idk,20.614,6
524,clubbingbabyseals,3690,idk,20.584,10
525,NorthBEASTern,26907,idk,20.584,4
526,Eternal,31311,Poland,20.579,1
527,dougallj,25778,idk,20.459,1
528,pwn.ro,11502,Romania,20.456,3
529,Shine,1633,idk,20.363,12
530,Corrupted Reflection,20904,Russian Federation,20.333,4
531,loogie,19261,idk,20.22,4
532,Grumpy Narwhal,30800,idk,20.219,11
533,Nabla,19118,Romania,20.213,9
534,DC351,6727,Portugal,20.2,4
535,iSome,23205,Turkey,20.149,23
536,pixel,17010,idk,20.1,3
537,op.rad,22306,idk,20.058,16
538,dcua2,29985,idk,20.003,1
539,VolgaCTF.org,27094,Russian Federation,20.0,0
540,CLGTMeepwn,25779,idk,19.935,1
541,Maliciel Sans Frontières,31317,United States,19.863,3
542,m4try0shk4,30976,idk,19.779,2
543,Yaoi Boyz,22028,United States,19.761,3
544,yharima,21212,Japan,19.738,10
545,n00bs_with_m00bs,28364,idk,19.715,4
546,FarmingSimulator2015Game.exe,21843,Australia,19.713,6
547,_HEX_MEX,26151,idk,19.652,11
548,KzUs,23882,France,19.62,3
549,Spiderz,3818,Morocco,19.57,2
550,legacy,31494,Romania,19.567,4
551,SectorC,16713,Netherlands,19.565,3
552,tank1st99,21984,Russian Federation,19.554,17
553,Ireallytrulylikeheap,31387,idk,19.481,1
554,Vegan Zombies,4926,United States,19.434,8
555,seabreeze,16893,idk,19.389,5
556,cMc_MGKing,9966,idk,19.386,1
557,Harekaze,29688,Japan,19.381,5
558,WhatTheSheep,22069,"Korea, Republic of",19.359,9
559,BERKE1337,4391,idk,19.281,3
560,BAMS,27015,idk,19.246,1
561,Aaditya Purani,22385,United States,19.108,4
562,ZergR00sh,29792,Ukraine,19.102,2
563,MSTUCA,22331,Russian Federation,19.05,5
564,Scrypter,31353,India,18.979,5
565,No Name time,30540,Brazil,18.853,3
566,REST,30736,idk,18.785,2
567,Come To Fight,16118,Germany,18.748,8
568,Sandbox,4292,Russian Federation,18.732,9
569,TY127,32507,idk,18.732,1
570,cuti,9669,idk,18.728,6
571,CardiffComputingClub,31734,United Kingdom,18.665,3
572,XTZ,27046,idk,18.642,6
573,0x0bbb,20788,idk,18.627,1
574,espresso,22022,Russian Federation,18.622,13
575,Kung Pao Chicken,22026,idk,18.5,6
576,pwndevils,14321,United States,18.46,6
577,testteam,2736,idk,18.412,2
578,flamezzz,23391,Netherlands,18.371,15
579,CloverSec,20526,China,18.36,0
580,shinh,9873,idk,18.358,2
581,jinmathbiya,24068,idk,18.338,2
582,HackNoDap,23304,idk,18.315,8
583,Ba Sing Sec,12919,United States,18.239,9
584,pwnplay,19298,"Korea, Republic of",18.156,12
585,reboot,8472,idk,18.008,7
586,zzoru,16176,idk,17.999,9
587,Yacine101,24218,Algeria,17.992,11
588,REDACTED,11010,idk,17.825,3
589,10111,4200,idk,17.821,3
590,CTFAalborg,32579,Denmark,17.8,1
591,Ring4,7632,Japan,17.763,8
592,yangyue250216,22293,idk,17.668,4
593,p3r0z,20412,idk,17.663,3
594,dynel,27216,idk,17.645,1
595,blah,503,idk,17.583,7
596,M4scarPwn3,30977,idk,17.554,2
597,z3r0n8,32162,Morocco,17.533,5
598,rand0ml0l2,8317,Australia,17.427,4
599,CactusField,30601,idk,17.417,7
600,MorningDev,26274,idk,17.323,7
601,Bugs,30759,idk,17.282,1
602,THS,20915,Netherlands,17.275,3
603,PwnPineappleApplePwn,33361,idk,17.106,1
604,ernacktob,17393,idk,17.073,9
605,FFCrew,31373,idk,17.04,2
606,L.E.I.,28336,Viet Nam,17.039,9
607,OmsK28team,29952,Russian Federation,17.035,4
608,Hackdumb,3606,France,17.032,5
609,HydraSec,30968,Philippines,16.954,7
610,TXST-CS,27119,United States,16.898,5
611,DFM,30643,United States,16.892,9
612,Улаанбаатар,19064,Mongolia,16.847,18
613,fs0c13ty,22109,India,16.842,18
614,xipigeons,9842,United States,16.785,5
615,phsst,31730,United States,16.75,4
616,CSG,333,United States,16.728,6
617,fi,20616,Japan,16.636,8
618,133713pwnies,26678,Netherlands,16.57,5
619,huihui,18389,idk,16.548,1
620,Hacker Ameer,32092,Philippines,16.5,8
621,MISTI,23840,Mexico,16.492,3
622,DNO,4176,Russian Federation,16.464,10
623,Undocumented,18425,idk,16.377,2
624,)#$#)#R#RKKKGV,12824,Afghanistan,16.375,9
625,commandos,24752,idk,16.357,8
626,Five Guys,25781,idk,16.324,1
